time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,1,0
2.0,4,9996,4,1,0
3.0,4,9996,4,1,0
4.0,11,9989,11,2,0
5.0,18,9982,18,3,0
6.0,26,9974,26,7,0
7.0,40,9960,40,10,0
8.0,55,9945,55,15,0
9.0,81,9919,81,19,0
10.0,115,9884,115,29,0
11.0,172,9827,172,43,0
12.0,259,9738,259,67,0
13.0,395,9602,395,100,0
14.0,596,9395,596,137,0
15.0,840,9144,840,185,1
16.0,1196,8784,1196,268,1
17.0,1621,8348,1621,366,1
18.0,2181,7777,2181,487,2
19.0,2841,7094,2841,638,3
20.0,3488,6418,3488,779,7
21.0,4128,5732,4128,928,10
22.0,4704,5086,4704,1075,15
23.0,5206,4477,5206,1204,19
24.0,5528,3975,5528,1297,29
25.0,5714,3573,5714,1377,43
26.0,5755,3231,5755,1433,67
27.0,5670,2945,5670,1463,100
28.0,5393,2736,5393,1465,137
29.0,4956,2593,4956,1446,186
30.0,4451,2484,4451,1387,269
31.0,3899,2404,3899,1312,367
32.0,3359,2328,3359,1206,489
33.0,2787,2272,2787,1063,641
34.0,2277,2238,2277,926,786
35.0,1838,2217,1838,778,938
36.0,1446,2195,1446,630,1090
37.0,1106,2179,1106,500,1223
38.0,847,2165,847,399,1326
39.0,645,2160,645,306,1420
40.0,483,2157,483,227,1500
41.0,366,2154,366,165,1563
42.0,269,2152,269,126,1602
43.0,194,2150,194,96,1632
44.0,145,2149,145,72,1656
45.0,107,2147,107,49,1679
46.0,74,2146,74,33,1695
47.0,54,2144,54,24,1704
48.0,34,2144,34,16,1712
49.0,27,2143,27,12,1716
50.0,22,2142,22,9,1720
51.0,17,2142,17,6,1723
52.0,13,2142,13,4,1725
53.0,10,2142,10,3,1726
54.0,8,2142,8,2,1727
55.0,5,2142,5,1,1728
56.0,4,2142,4,1,1728
57.0,2,2142,2,1,1728
58.0,2,2142,2,1,1728
59.0,1,2142,1,1,1728
60.0,1,2142,1,1,1728
61.0,1,2142,1,1,1728
62.0,1,2142,1,1,1728
63.0,1,2142,1,1,1728
64.0,0,2142,0,0,1729
65.0,0,2142,0,0,1729
66.0,0,2142,0,0,1729
67.0,0,2142,0,0,1729
68.0,0,2142,0,0,1729
69.0,0,2142,0,0,1729
70.0,0,2142,0,0,1729
71.0,0,2142,0,0,1729
72.0,0,2142,0,0,1729
73.0,0,2142,0,0,1729
74.0,0,2142,0,0,1729
75.0,0,2142,0,0,1729
76.0,0,2142,0,0,1729
77.0,0,2142,0,0,1729
78.0,0,2142,0,0,1729
79.0,0,2142,0,0,1729
80.0,0,2142,0,0,1729
81.0,0,2142,0,0,1729
82.0,0,2142,0,0,1729
83.0,0,2142,0,0,1729
84.0,0,2142,0,0,1729
85.0,0,2142,0,0,1729
86.0,0,2142,0,0,1729
87.0,0,2142,0,0,1729
88.0,0,2142,0,0,1729
89.0,0,2142,0,0,1729
90.0,0,2142,0,0,1729
91.0,0,2142,0,0,1729
92.0,0,2142,0,0,1729
93.0,0,2142,0,0,1729
94.0,0,2142,0,0,1729
95.0,0,2142,0,0,1729
96.0,0,2142,0,0,1729
97.0,0,2142,0,0,1729
98.0,0,2142,0,0,1729
99.0,0,2142,0,0,1729
100.0,0,2142,0,0,1729
