time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,9997,3,1,0
2.0,4,9996,4,1,0
3.0,10,9990,10,2,0
4.0,12,9988,12,2,0
5.0,24,9976,24,7,0
6.0,43,9957,43,8,0
7.0,69,9931,69,17,0
8.0,116,9884,116,23,0
9.0,175,9825,175,43,0
10.0,264,9735,264,69,0
11.0,380,9618,380,88,0
12.0,593,9404,593,143,0
13.0,896,9096,896,208,0
14.0,1307,8683,1307,299,0
15.0,1820,8162,1820,403,1
16.0,2407,7557,2407,544,1
17.0,3017,6929,3017,696,2
18.0,3659,6246,3659,825,2
19.0,4263,5598,4263,967,7
20.0,4845,4951,4845,1088,8
21.0,5322,4367,5322,1203,17
22.0,5661,3863,5661,1314,23
23.0,5793,3468,5793,1375,43
24.0,5728,3185,5728,1413,69
25.0,5510,2968,5510,1441,88
26.0,5174,2785,5174,1420,143
27.0,4780,2639,4780,1383,208
28.0,4250,2524,4250,1316,299
29.0,3725,2443,3725,1229,404
30.0,3110,2392,3110,1099,545
31.0,2547,2342,2547,959,698
32.0,2072,2301,2072,843,827
33.0,1647,2265,1647,706,974
34.0,1343,2228,1343,591,1096
35.0,1075,2202,1075,473,1220
36.0,827,2184,827,359,1337
37.0,640,2172,640,281,1418
38.0,493,2164,493,221,1482
39.0,389,2158,389,176,1529
40.0,318,2155,318,142,1563
41.0,256,2152,256,114,1591
42.0,205,2151,205,90,1615
43.0,162,2150,162,72,1633
44.0,123,2148,123,61,1644
45.0,91,2147,91,48,1657
46.0,63,2147,63,35,1670
47.0,44,2147,44,25,1680
48.0,33,2147,33,18,1687
49.0,23,2147,23,12,1693
50.0,17,2147,17,9,1696
51.0,11,2147,11,6,1699
52.0,6,2147,6,2,1703
53.0,3,2147,3,0,1705
54.0,1,2147,1,0,1705
55.0,0,2147,0,0,1705
56.0,0,2147,0,0,1705
57.0,0,2147,0,0,1705
58.0,0,2147,0,0,1705
59.0,0,2147,0,0,1705
60.0,0,2147,0,0,1705
61.0,0,2147,0,0,1705
62.0,0,2147,0,0,1705
63.0,0,2147,0,0,1705
64.0,0,2147,0,0,1705
65.0,0,2147,0,0,1705
66.0,0,2147,0,0,1705
67.0,0,2147,0,0,1705
68.0,0,2147,0,0,1705
69.0,0,2147,0,0,1705
70.0,0,2147,0,0,1705
71.0,0,2147,0,0,1705
72.0,0,2147,0,0,1705
73.0,0,2147,0,0,1705
74.0,0,2147,0,0,1705
75.0,0,2147,0,0,1705
76.0,0,2147,0,0,1705
77.0,0,2147,0,0,1705
78.0,0,2147,0,0,1705
79.0,0,2147,0,0,1705
80.0,0,2147,0,0,1705
81.0,0,2147,0,0,1705
82.0,0,2147,0,0,1705
83.0,0,2147,0,0,1705
84.0,0,2147,0,0,1705
85.0,0,2147,0,0,1705
86.0,0,2147,0,0,1705
87.0,0,2147,0,0,1705
88.0,0,2147,0,0,1705
89.0,0,2147,0,0,1705
90.0,0,2147,0,0,1705
91.0,0,2147,0,0,1705
92.0,0,2147,0,0,1705
93.0,0,2147,0,0,1705
94.0,0,2147,0,0,1705
95.0,0,2147,0,0,1705
96.0,0,2147,0,0,1705
97.0,0,2147,0,0,1705
98.0,0,2147,0,0,1705
99.0,0,2147,0,0,1705
100.0,0,2147,0,0,1705
