time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,14,9986,14,2,0
3.0,72,9928,72,11,0
4.0,164,9836,164,29,0
5.0,313,9687,313,65,0
6.0,460,9540,460,96,0
7.0,835,9165,835,170,0
8.0,1883,8117,1883,409,0
9.0,3746,6254,3746,810,0
10.0,5725,4274,5725,1213,0
11.0,7402,2596,7402,1593,0
12.0,8561,1427,8561,1864,0
13.0,9197,742,9197,2012,0
14.0,9477,388,9477,2087,0
15.0,9574,178,9574,2141,0
16.0,9552,82,9552,2153,2
17.0,9297,27,9297,2155,11
18.0,8486,11,8486,2143,29
19.0,6994,5,6994,2108,65
20.0,5390,1,5390,2078,96
21.0,4019,0,4019,2004,170
22.0,2882,0,2882,1765,409
23.0,1944,0,1944,1364,810
24.0,1262,0,1262,961,1213
25.0,726,0,726,581,1593
26.0,373,0,373,310,1864
27.0,181,0,181,162,2012
28.0,96,0,96,87,2087
29.0,37,0,37,33,2141
30.0,20,0,20,19,2155
31.0,8,0,8,8,2166
32.0,2,0,2,2,2172
33.0,1,0,1,1,2173
34.0,0,0,0,0,2174
35.0,0,0,0,0,2174
36.0,0,0,0,0,2174
37.0,0,0,0,0,2174
38.0,0,0,0,0,2174
39.0,0,0,0,0,2174
40.0,0,0,0,0,2174
41.0,0,0,0,0,2174
42.0,0,0,0,0,2174
43.0,0,0,0,0,2174
44.0,0,0,0,0,2174
45.0,0,0,0,0,2174
46.0,0,0,0,0,2174
47.0,0,0,0,0,2174
48.0,0,0,0,0,2174
49.0,0,0,0,0,2174
50.0,0,0,0,0,2174
51.0,0,0,0,0,2174
52.0,0,0,0,0,2174
53.0,0,0,0,0,2174
54.0,0,0,0,0,2174
55.0,0,0,0,0,2174
56.0,0,0,0,0,2174
57.0,0,0,0,0,2174
58.0,0,0,0,0,2174
59.0,0,0,0,0,2174
60.0,0,0,0,0,2174
61.0,0,0,0,0,2174
62.0,0,0,0,0,2174
63.0,0,0,0,0,2174
64.0,0,0,0,0,2174
65.0,0,0,0,0,2174
66.0,0,0,0,0,2174
67.0,0,0,0,0,2174
68.0,0,0,0,0,2174
69.0,0,0,0,0,2174
70.0,0,0,0,0,2174
71.0,0,0,0,0,2174
72.0,0,0,0,0,2174
73.0,0,0,0,0,2174
74.0,0,0,0,0,2174
75.0,0,0,0,0,2174
76.0,0,0,0,0,2174
77.0,0,0,0,0,2174
78.0,0,0,0,0,2174
79.0,0,0,0,0,2174
80.0,0,0,0,0,2174
81.0,0,0,0,0,2174
82.0,0,0,0,0,2174
83.0,0,0,0,0,2174
84.0,0,0,0,0,2174
85.0,0,0,0,0,2174
86.0,0,0,0,0,2174
87.0,0,0,0,0,2174
88.0,0,0,0,0,2174
89.0,0,0,0,0,2174
90.0,0,0,0,0,2174
91.0,0,0,0,0,2174
92.0,0,0,0,0,2174
93.0,0,0,0,0,2174
94.0,0,0,0,0,2174
95.0,0,0,0,0,2174
96.0,0,0,0,0,2174
97.0,0,0,0,0,2174
98.0,0,0,0,0,2174
99.0,0,0,0,0,2174
100.0,0,0,0,0,2174
