time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5.0,3,9997,3,0,0
6.0,3,9997,3,0,0
7.0,4,9996,4,0,0
8.0,4,9996,4,0,0
9.0,5,9995,5,0,0
10.0,4,9995,4,0,0
11.0,5,9994,5,0,0
12.0,5,9994,5,0,0
13.0,5,9994,5,0,0
14.0,5,9994,5,0,0
15.0,7,9990,7,0,0
16.0,22,9975,22,1,0
17.0,34,9962,34,2,0
18.0,65,9931,65,10,0
19.0,112,9883,112,21,0
20.0,184,9811,184,40,0
21.0,280,9714,280,67,0
22.0,410,9584,410,90,0
23.0,570,9424,570,132,0
24.0,788,9206,788,175,0
25.0,1040,8950,1040,227,0
26.0,1343,8633,1343,298,0
27.0,1664,8300,1664,370,0
28.0,1999,7942,1999,461,0
29.0,2361,7543,2361,555,0
30.0,2748,7102,2748,637,1
31.0,3087,6692,3087,738,2
32.0,3432,6232,3432,826,10
33.0,3711,5824,3711,910,21
34.0,3876,5465,3876,977,40
35.0,4044,5066,4044,1023,67
36.0,4108,4733,4108,1071,90
37.0,4080,4458,4080,1098,132
38.0,4041,4187,4041,1104,175
39.0,3934,3937,3934,1103,227
40.0,3720,3722,3720,1081,298
41.0,3514,3548,3514,1048,370
42.0,3202,3405,3202,987,461
43.0,2937,3263,2937,918,555
44.0,2676,3168,2676,857,638
45.0,2327,3089,2327,778,740
46.0,2050,3008,2050,703,836
47.0,1820,2937,1820,623,931
48.0,1574,2875,1574,555,1017
49.0,1349,2828,1349,494,1090
50.0,1141,2799,1141,427,1161
51.0,969,2767,969,369,1230
52.0,840,2734,840,329,1279
53.0,692,2714,692,283,1330
54.0,582,2702,582,234,1379
55.0,504,2685,504,198,1418
56.0,425,2674,425,172,1448
57.0,351,2667,351,149,1473
58.0,294,2658,294,129,1495
59.0,244,2650,244,108,1518
60.0,205,2643,205,88,1539
61.0,174,2638,174,75,1554
62.0,134,2636,134,58,1572
63.0,110,2633,110,47,1584
64.0,95,2632,95,43,1588
65.0,74,2628,74,33,1599
66.0,63,2623,63,25,1608
67.0,55,2621,55,21,1613
68.0,48,2621,48,21,1613
69.0,40,2620,40,18,1616
70.0,30,2620,30,14,1620
71.0,27,2618,27,12,1622
72.0,25,2617,25,10,1624
73.0,22,2616,22,8,1626
74.0,21,2615,21,7,1627
75.0,17,2614,17,5,1629
76.0,12,2614,12,4,1630
77.0,10,2614,10,3,1631
78.0,10,2614,10,3,1631
79.0,8,2614,8,2,1632
80.0,8,2613,8,1,1633
81.0,7,2611,7,0,1634
82.0,7,2610,7,0,1634
83.0,6,2610,6,0,1634
84.0,5,2610,5,0,1634
85.0,4,2610,4,0,1634
86.0,4,2610,4,0,1634
87.0,4,2610,4,0,1634
88.0,5,2609,5,0,1634
89.0,5,2609,5,0,1634
90.0,4,2609,4,0,1634
91.0,2,2609,2,0,1634
92.0,1,2609,1,0,1634
93.0,1,2609,1,0,1634
94.0,1,2609,1,0,1634
95.0,1,2609,1,0,1634
96.0,1,2609,1,0,1634
97.0,1,2609,1,0,1634
98.0,1,2608,1,0,1634
99.0,1,2608,1,0,1634
100.0,1,2608,1,0,1634
