time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,4998,2,0,0
2.0,3,4997,3,0,0
3.0,4,4996,4,0,0
4.0,8,4992,8,1,0
5.0,51,4949,51,12,0
6.0,177,4823,177,33,0
7.0,656,4344,656,142,0
8.0,1572,3428,1572,337,0
9.0,2696,2304,2696,590,0
10.0,3552,1447,3552,762,0
11.0,4159,839,4159,898,0
12.0,4527,470,4527,980,0
13.0,4757,239,4757,1023,0
14.0,4861,132,4861,1046,0
15.0,4900,61,4900,1057,0
16.0,4825,31,4825,1064,0
17.0,4468,18,4468,1066,0
18.0,3751,13,3751,1065,1
19.0,2876,6,2876,1056,12
20.0,2170,6,2170,1035,33
21.0,1593,2,1593,926,142
22.0,1112,1,1112,732,337
23.0,671,1,671,479,590
24.0,415,1,415,307,762
25.0,219,1,219,171,898
26.0,114,1,114,89,980
27.0,60,1,60,46,1023
28.0,32,1,32,23,1046
29.0,16,1,16,12,1057
30.0,9,1,9,5,1064
31.0,3,1,3,3,1066
32.0,3,1,3,3,1066
33.0,1,1,1,1,1068
34.0,1,1,1,1,1068
35.0,1,1,1,1,1068
36.0,0,1,0,0,1069
37.0,0,1,0,0,1069
38.0,0,1,0,0,1069
39.0,0,1,0,0,1069
40.0,0,1,0,0,1069
41.0,0,1,0,0,1069
42.0,0,1,0,0,1069
43.0,0,1,0,0,1069
44.0,0,1,0,0,1069
45.0,0,1,0,0,1069
46.0,0,1,0,0,1069
47.0,0,1,0,0,1069
48.0,0,1,0,0,1069
49.0,0,1,0,0,1069
50.0,0,1,0,0,1069
51.0,0,1,0,0,1069
52.0,0,1,0,0,1069
53.0,0,1,0,0,1069
54.0,0,1,0,0,1069
55.0,0,1,0,0,1069
56.0,0,1,0,0,1069
57.0,0,1,0,0,1069
58.0,0,1,0,0,1069
59.0,0,1,0,0,1069
60.0,0,1,0,0,1069
61.0,0,1,0,0,1069
62.0,0,1,0,0,1069
63.0,0,1,0,0,1069
64.0,0,1,0,0,1069
65.0,0,1,0,0,1069
66.0,0,1,0,0,1069
67.0,0,1,0,0,1069
68.0,0,1,0,0,1069
69.0,0,1,0,0,1069
70.0,0,1,0,0,1069
71.0,0,1,0,0,1069
72.0,0,1,0,0,1069
73.0,0,1,0,0,1069
74.0,0,1,0,0,1069
75.0,0,1,0,0,1069
76.0,0,1,0,0,1069
77.0,0,1,0,0,1069
78.0,0,1,0,0,1069
79.0,0,1,0,0,1069
80.0,0,1,0,0,1069
81.0,0,1,0,0,1069
82.0,0,1,0,0,1069
83.0,0,1,0,0,1069
84.0,0,1,0,0,1069
85.0,0,1,0,0,1069
86.0,0,1,0,0,1069
87.0,0,1,0,0,1069
88.0,0,1,0,0,1069
89.0,0,1,0,0,1069
90.0,0,1,0,0,1069
91.0,0,1,0,0,1069
92.0,0,1,0,0,1069
93.0,0,1,0,0,1069
94.0,0,1,0,0,1069
95.0,0,1,0,0,1069
96.0,0,1,0,0,1069
97.0,0,1,0,0,1069
98.0,0,1,0,0,1069
99.0,0,1,0,0,1069
100.0,0,1,0,0,1069
