time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5,1,9999,1,0,0
6,1,9999,1,0,0
7,1,9999,1,0,0
8.0,4,9996,4,1,0
9.0,6,9994,6,1,0
10.0,6,9993,6,1,0
11.0,7,9992,7,1,0
12.0,11,9988,11,2,0
13.0,18,9981,18,3,0
14.0,32,9967,32,5,0
15.0,38,9961,38,6,0
16.0,53,9946,53,9,0
17.0,66,9933,66,9,0
18.0,92,9905,92,16,0
19.0,116,9879,116,22,0
20.0,151,9843,151,27,0
21.0,205,9788,205,34,0
22.0,272,9717,272,49,1
23.0,364,9619,364,73,1
24.0,473,9498,473,100,1
25.0,612,9354,612,125,1
26.0,781,9172,781,165,2
27.0,994,8945,994,208,3
28.0,1278,8638,1278,280,5
29.0,1605,8290,1605,348,6
30.0,1998,7863,1998,441,9
31.0,2420,7393,2420,538,9
32.0,2936,6815,2936,650,16
33.0,3489,6182,3489,804,22
34.0,4122,5450,4122,957,27
35.0,4763,4683,4763,1099,34
36.0,5322,3967,5322,1228,50
37.0,5825,3257,5825,1347,74
38.0,6230,2592,6230,1460,101
39.0,6497,2021,6497,1557,126
40.0,6574,1572,6574,1611,167
41.0,6498,1231,6498,1644,211
42.0,6232,964,6232,1630,285
43.0,5882,772,5882,1602,354
44.0,5393,591,5393,1534,450
45.0,4800,469,4800,1466,547
46.0,4184,395,4184,1360,666
47.0,3534,318,3534,1217,826
48.0,2901,268,2901,1071,984
49.0,2338,233,2338,934,1133
50.0,1860,212,1860,793,1278
51.0,1477,188,1477,653,1421
52.0,1143,175,1143,518,1561
53.0,880,165,880,396,1683
54.0,642,155,642,305,1778
55.0,475,152,475,229,1855
56.0,358,148,358,169,1915
57.0,259,146,259,128,1956
58.0,196,143,196,100,1984
59.0,144,143,144,71,2013
60.0,117,140,117,58,2026
61.0,79,140,79,41,2043
62.0,60,139,60,29,2055
63.0,38,139,38,17,2067
64.0,28,139,28,13,2071
65.0,24,138,24,10,2074
66.0,15,138,15,5,2079
67.0,14,137,14,5,2079
68.0,7,137,7,1,2083
69.0,6,137,6,0,2084
70.0,3,137,3,0,2084
71.0,3,137,3,0,2084
72.0,2,137,2,0,2084
73.0,2,137,2,0,2084
74.0,2,137,2,0,2084
75.0,1,137,1,0,2084
76.0,1,137,1,0,2084
77.0,0,137,0,0,2084
78.0,0,137,0,0,2084
79.0,0,137,0,0,2084
80.0,0,137,0,0,2084
81.0,0,137,0,0,2084
82.0,0,137,0,0,2084
83.0,0,137,0,0,2084
84.0,0,137,0,0,2084
85.0,0,137,0,0,2084
86.0,0,137,0,0,2084
87.0,0,137,0,0,2084
88.0,0,137,0,0,2084
89.0,0,137,0,0,2084
90.0,0,137,0,0,2084
91.0,0,137,0,0,2084
92.0,0,137,0,0,2084
93.0,0,137,0,0,2084
94.0,0,137,0,0,2084
95.0,0,137,0,0,2084
96.0,0,137,0,0,2084
97.0,0,137,0,0,2084
98.0,0,137,0,0,2084
99.0,0,137,0,0,2084
100.0,0,137,0,0,2084
