time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,2,9998,2,0,0
3.0,2,9998,2,0,0
4.0,2,9998,2,0,0
5.0,2,9998,2,0,0
6.0,2,9998,2,0,0
7.0,3,9997,3,0,0
8.0,4,9996,4,0,0
9.0,5,9995,5,0,0
10.0,4,9995,4,0,0
11.0,7,9992,7,0,0
12.0,11,9987,11,0,0
13.0,15,9983,15,1,0
14.0,20,9978,20,2,0
15.0,32,9966,32,5,0
16.0,40,9958,40,6,0
17.0,53,9944,53,7,0
18.0,77,9919,77,15,0
19.0,104,9891,104,19,0
20.0,158,9837,158,28,0
21.0,219,9773,219,46,0
22.0,291,9696,291,70,0
23.0,413,9571,413,97,0
24.0,576,9404,576,127,0
25.0,750,9221,750,163,0
26.0,953,9011,953,209,0
27.0,1182,8768,1182,248,1
28.0,1465,8467,1465,310,2
29.0,1731,8174,1731,359,5
30.0,2020,7839,2020,420,6
31.0,2305,7507,2305,486,7
32.0,2625,7126,2625,568,15
33.0,2921,6728,2921,642,19
34.0,3099,6404,3099,698,28
35.0,3286,6052,3286,749,46
36.0,3441,5709,3441,795,70
37.0,3536,5384,3536,834,97
38.0,3553,5099,3553,862,127
39.0,3535,4840,3535,869,163
40.0,3440,4616,3440,877,209
41.0,3360,4391,3360,887,249
42.0,3217,4180,3217,876,312
43.0,3022,4003,3022,864,364
44.0,2867,3837,2867,838,426
45.0,2652,3702,2652,803,493
46.0,2402,3589,2402,745,583
47.0,2182,3472,2182,695,661
48.0,1979,3383,1979,654,726
49.0,1779,3298,1779,608,795
50.0,1600,3237,1600,556,865
51.0,1406,3190,1406,500,931
52.0,1231,3148,1231,448,989
53.0,1093,3106,1093,415,1032
54.0,939,3076,939,364,1086
55.0,818,3044,818,328,1136
56.0,715,3014,715,281,1188
57.0,614,2986,614,245,1228
58.0,532,2967,532,216,1264
59.0,454,2951,454,189,1296
60.0,387,2943,387,159,1328
61.0,334,2931,334,135,1356
62.0,283,2922,283,115,1380
63.0,234,2916,234,95,1403
64.0,194,2911,194,78,1421
65.0,172,2905,172,70,1431
66.0,145,2901,145,65,1437
67.0,116,2896,116,56,1447
68.0,109,2888,109,55,1450
69.0,85,2887,85,41,1464
70.0,75,2886,75,36,1469
71.0,68,2881,68,33,1473
72.0,62,2875,62,27,1480
73.0,56,2873,56,22,1485
74.0,51,2872,51,20,1487
75.0,43,2872,43,16,1491
76.0,40,2868,40,13,1495
77.0,33,2868,33,10,1498
78.0,30,2864,30,10,1499
79.0,27,2864,27,8,1501
80.0,28,2861,28,7,1502
81.0,25,2859,25,6,1503
82.0,18,2859,18,4,1505
83.0,17,2858,17,4,1505
84.0,17,2857,17,4,1505
85.0,18,2855,18,3,1506
86.0,14,2855,14,2,1507
87.0,14,2855,14,2,1507
88.0,11,2855,11,2,1507
89.0,11,2855,11,2,1507
90.0,7,2855,7,1,1508
91.0,6,2854,6,1,1508
92.0,5,2854,5,0,1509
93.0,6,2852,6,0,1509
94.0,6,2851,6,1,1509
95.0,4,2851,4,1,1509
96.0,5,2850,5,1,1509
97.0,5,2850,5,1,1509
98.0,5,2850,5,1,1509
99.0,6,2849,6,2,1509
100.0,6,2849,6,2,1509
