time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,4999,1,1,0
2,1,4999,1,1,0
3.0,3,4997,3,1,0
4.0,3,4997,3,1,0
5.0,5,4995,5,1,0
6.0,6,4994,6,1,0
7.0,13,4987,13,3,0
8.0,15,4985,15,3,0
9.0,18,4982,18,3,0
10.0,26,4974,26,5,0
11.0,36,4964,36,6,0
12.0,47,4953,47,9,0
13.0,67,4931,67,16,0
14.0,98,4899,98,23,1
15.0,131,4864,131,29,1
16.0,174,4820,174,41,1
17.0,218,4771,218,48,1
18.0,284,4703,284,69,1
19.0,360,4624,360,81,1
20.0,462,4516,462,105,1
21.0,583,4384,583,129,3
22.0,747,4212,747,158,3
23.0,914,4030,914,204,3
24.0,1121,3797,1121,256,5
25.0,1388,3500,1388,317,6
26.0,1645,3208,1645,372,9
27.0,1909,2895,1909,434,16
28.0,2171,2578,2171,493,24
29.0,2386,2290,2386,550,30
30.0,2588,1992,2588,595,42
31.0,2734,1733,2734,639,49
32.0,2779,1524,2779,656,70
33.0,2848,1307,2848,687,82
34.0,2813,1139,2813,694,106
35.0,2690,1001,2690,694,132
36.0,2539,889,2539,691,161
37.0,2336,802,2336,663,207
38.0,2101,733,2101,621,261
39.0,1869,678,1869,570,323
40.0,1620,628,1620,519,381
41.0,1374,597,1374,454,450
42.0,1178,555,1178,395,517
43.0,963,533,963,336,580
44.0,785,517,785,281,637
45.0,636,503,636,233,688
46.0,532,483,532,202,726
47.0,432,471,432,163,769
48.0,346,469,346,132,800
49.0,284,461,284,107,826
50.0,217,459,217,81,852
51.0,174,457,174,64,870
52.0,129,456,129,52,882
53.0,100,456,100,41,893
54.0,81,454,81,35,900
55.0,68,452,68,31,904
56.0,53,446,53,25,912
57.0,41,446,41,21,916
58.0,38,445,38,19,918
59.0,28,445,28,16,921
60.0,19,445,19,9,928
61.0,14,445,14,5,932
62.0,14,444,14,5,932
63.0,13,444,13,4,933
64.0,12,444,12,4,933
65.0,9,444,9,3,934
66.0,5,444,5,3,934
67.0,6,443,6,3,934
68.0,4,443,4,2,935
69.0,4,443,4,2,935
70.0,2,443,2,0,937
71.0,2,443,2,0,937
72.0,1,443,1,0,937
73.0,1,443,1,0,937
74.0,1,443,1,0,937
75.0,1,443,1,0,937
76.0,1,443,1,0,937
77.0,0,443,0,0,937
78.0,0,443,0,0,937
79.0,0,443,0,0,937
80.0,0,443,0,0,937
81.0,0,443,0,0,937
82.0,0,443,0,0,937
83.0,0,443,0,0,937
84.0,0,443,0,0,937
85.0,0,443,0,0,937
86.0,0,443,0,0,937
87.0,0,443,0,0,937
88.0,0,443,0,0,937
89.0,0,443,0,0,937
90.0,0,443,0,0,937
91.0,0,443,0,0,937
92.0,0,443,0,0,937
93.0,0,443,0,0,937
94.0,0,443,0,0,937
95.0,0,443,0,0,937
96.0,0,443,0,0,937
97.0,0,443,0,0,937
98.0,0,443,0,0,937
99.0,0,443,0,0,937
100.0,0,443,0,0,937
