time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,4,9996,4,2,0
3.0,6,9994,6,3,0
4.0,19,9981,19,9,0
5.0,33,9967,33,11,0
6.0,63,9937,63,16,0
7.0,134,9866,134,32,0
8.0,257,9743,257,53,0
9.0,481,9519,481,109,0
10.0,875,9124,875,211,0
11.0,1504,8494,1504,364,0
12.0,2317,7681,2317,549,0
13.0,3211,6786,3211,748,0
14.0,4072,5918,4072,954,0
15.0,4886,5092,4886,1131,0
16.0,5671,4280,5671,1333,2
17.0,6302,3593,6302,1487,3
18.0,6767,3020,6767,1609,9
19.0,7114,2503,7114,1714,11
20.0,7253,2066,7253,1800,16
21.0,7123,1703,7123,1855,32
22.0,6721,1456,6721,1883,53
23.0,6178,1247,6178,1864,109
24.0,5565,1096,5565,1799,211
25.0,4865,994,4865,1669,364
26.0,4153,913,4153,1497,549
27.0,3488,847,3488,1315,748
28.0,2889,795,2889,1117,954
29.0,2337,760,2337,948,1131
30.0,1818,729,1818,749,1335
31.0,1397,703,1397,598,1490
32.0,1082,692,1082,471,1618
33.0,814,681,814,366,1725
34.0,613,677,613,275,1816
35.0,465,675,465,205,1887
36.0,353,670,353,157,1936
37.0,268,669,268,120,1973
38.0,191,665,191,83,2010
39.0,142,664,142,60,2033
40.0,103,664,103,47,2046
41.0,64,664,64,30,2063
42.0,46,664,46,22,2071
43.0,30,663,30,14,2079
44.0,22,662,22,9,2084
45.0,18,661,18,5,2088
46.0,13,661,13,4,2089
47.0,11,660,11,2,2091
48.0,7,660,7,2,2091
49.0,5,660,5,1,2092
50.0,5,659,5,0,2093
51.0,5,659,5,0,2093
52.0,5,659,5,0,2093
53.0,4,659,4,0,2093
54.0,3,659,3,0,2093
55.0,2,659,2,0,2093
56.0,2,659,2,0,2093
57.0,1,659,1,0,2093
58.0,1,659,1,0,2093
59.0,1,659,1,0,2093
60.0,0,659,0,0,2093
61.0,0,659,0,0,2093
62.0,0,659,0,0,2093
63.0,0,659,0,0,2093
64.0,0,659,0,0,2093
65.0,0,659,0,0,2093
66.0,0,659,0,0,2093
67.0,0,659,0,0,2093
68.0,0,659,0,0,2093
69.0,0,659,0,0,2093
70.0,0,659,0,0,2093
71.0,0,659,0,0,2093
72.0,0,659,0,0,2093
73.0,0,659,0,0,2093
74.0,0,659,0,0,2093
75.0,0,659,0,0,2093
76.0,0,659,0,0,2093
77.0,0,659,0,0,2093
78.0,0,659,0,0,2093
79.0,0,659,0,0,2093
80.0,0,659,0,0,2093
81.0,0,659,0,0,2093
82.0,0,659,0,0,2093
83.0,0,659,0,0,2093
84.0,0,659,0,0,2093
85.0,0,659,0,0,2093
86.0,0,659,0,0,2093
87.0,0,659,0,0,2093
88.0,0,659,0,0,2093
89.0,0,659,0,0,2093
90.0,0,659,0,0,2093
91.0,0,659,0,0,2093
92.0,0,659,0,0,2093
93.0,0,659,0,0,2093
94.0,0,659,0,0,2093
95.0,0,659,0,0,2093
96.0,0,659,0,0,2093
97.0,0,659,0,0,2093
98.0,0,659,0,0,2093
99.0,0,659,0,0,2093
100.0,0,659,0,0,2093
