time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,1,0
2,1,999,1,1,0
3,1,999,1,1,0
4,1,999,1,1,0
5.0,2,998,2,1,0
6.0,2,998,2,1,0
7.0,3,997,3,1,0
8.0,3,997,3,1,0
9.0,5,995,5,2,0
10.0,7,993,7,3,0
11.0,8,992,8,3,0
12.0,10,990,10,3,0
13.0,11,989,11,3,0
14.0,14,985,14,4,1
15.0,17,981,17,5,1
16.0,20,978,20,6,1
17.0,24,973,24,6,1
18.0,29,968,29,9,1
19.0,33,963,33,9,1
20.0,39,956,39,10,1
21.0,50,944,50,11,1
22.0,62,930,62,14,1
23.0,74,916,74,15,2
24.0,86,901,86,18,3
25.0,106,878,106,21,3
26.0,124,858,124,26,3
27.0,148,829,148,33,3
28.0,172,801,172,38,5
29.0,189,778,189,39,6
30.0,210,750,210,45,7
31.0,231,718,231,52,7
32.0,249,686,249,54,10
33.0,272,651,272,64,10
34.0,301,610,301,72,11
35.0,325,565,325,79,12
36.0,344,528,344,86,15
37.0,365,483,365,97,17
38.0,375,448,375,101,21
39.0,400,399,400,108,24
40.0,412,361,412,110,29
41.0,414,327,414,107,36
42.0,403,304,403,103,43
43.0,407,273,407,107,45
44.0,402,239,402,108,52
45.0,382,215,382,105,59
46.0,368,197,368,104,64
47.0,344,179,344,97,74
48.0,326,161,326,90,83
49.0,293,147,293,85,91
50.0,269,130,269,79,101
51.0,239,117,239,70,114
52.0,224,104,224,65,122
53.0,201,92,201,56,132
54.0,180,80,180,51,139
55.0,163,73,163,49,143
56.0,152,67,152,47,146
57.0,135,63,135,41,152
58.0,113,61,113,33,160
59.0,100,59,100,30,164
60.0,85,57,85,26,168
61.0,75,55,75,23,171
62.0,67,51,67,21,173
63.0,55,49,55,18,176
64.0,43,47,43,14,180
65.0,35,46,35,10,184
66.0,27,46,27,7,187
67.0,24,44,24,6,188
68.0,21,43,21,4,190
69.0,18,43,18,2,192
70.0,16,42,16,2,193
71.0,14,42,14,2,193
72.0,11,41,11,2,193
73.0,8,41,8,1,194
74.0,6,41,6,1,194
75.0,5,41,5,1,194
76.0,6,40,6,1,194
77.0,4,40,4,1,194
78.0,3,40,3,1,194
79.0,4,39,4,1,194
80.0,4,39,4,1,194
81.0,4,39,4,1,194
82.0,3,39,3,1,194
83.0,3,39,3,1,194
84.0,2,39,2,0,195
85.0,2,39,2,0,195
86.0,1,39,1,0,195
87.0,1,39,1,0,195
88.0,1,39,1,0,195
89.0,0,39,0,0,195
90.0,0,39,0,0,195
91.0,0,39,0,0,195
92.0,0,39,0,0,195
93.0,0,39,0,0,195
94.0,0,39,0,0,195
95.0,0,39,0,0,195
96.0,0,39,0,0,195
97.0,0,39,0,0,195
98.0,0,39,0,0,195
99.0,0,39,0,0,195
100.0,0,39,0,0,195
