time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,1,0
2.0,2,998,2,1,0
3.0,3,997,3,1,0
4.0,3,997,3,1,0
5.0,3,997,3,1,0
6.0,4,996,4,1,0
7.0,5,995,5,1,0
8.0,6,994,6,1,0
9.0,6,994,6,1,0
10.0,7,993,7,1,0
11.0,9,991,9,2,0
12.0,8,991,8,2,0
13.0,8,990,8,2,0
14.0,8,989,8,1,1
15.0,8,989,8,1,1
16.0,10,986,10,1,1
17.0,11,984,11,2,1
18.0,12,982,12,3,1
19.0,14,980,14,3,1
20.0,15,978,15,4,1
21.0,18,974,18,6,1
22.0,22,970,22,7,1
23.0,31,960,31,10,1
24.0,38,952,38,13,1
25.0,46,943,46,15,2
26.0,49,937,49,15,2
27.0,58,927,58,20,2
28.0,64,920,64,20,2
29.0,71,911,71,22,2
30.0,75,906,75,22,2
31.0,86,892,86,23,3
32.0,97,877,97,26,4
33.0,104,863,104,28,4
34.0,115,846,115,29,5
35.0,128,825,128,34,7
36.0,147,799,147,37,8
37.0,167,771,167,40,11
38.0,190,738,190,43,14
39.0,217,701,217,49,17
40.0,239,674,239,54,17
41.0,259,637,259,57,22
42.0,291,594,291,72,22
43.0,328,543,328,76,24
44.0,357,499,357,82,24
45.0,374,466,374,89,26
46.0,394,420,394,96,30
47.0,412,378,412,101,32
48.0,419,342,419,105,34
49.0,423,303,423,106,41
50.0,425,275,425,112,45
51.0,418,247,418,114,51
52.0,419,212,419,116,57
53.0,389,188,389,115,66
54.0,367,167,367,114,71
55.0,345,157,345,110,79
56.0,311,141,311,97,94
57.0,278,133,278,94,100
58.0,256,119,256,91,106
59.0,225,110,225,84,115
60.0,209,97,209,76,126
61.0,193,86,193,71,133
62.0,170,76,170,68,139
63.0,153,69,153,61,147
64.0,129,66,129,51,157
65.0,121,60,121,46,165
66.0,101,58,101,38,173
67.0,92,54,92,30,181
68.0,77,54,77,26,185
69.0,70,50,70,23,189
70.0,59,49,59,21,191
71.0,47,49,47,18,194
72.0,38,48,38,15,197
73.0,34,44,34,13,199
74.0,28,44,28,10,202
75.0,25,42,25,8,204
76.0,20,42,20,5,207
77.0,15,42,15,4,208
78.0,17,40,17,6,208
79.0,12,39,12,3,211
80.0,11,39,11,3,211
81.0,11,39,11,3,211
82.0,10,39,10,3,211
83.0,6,38,6,2,212
84.0,6,38,6,2,212
85.0,4,38,4,2,212
86.0,4,38,4,2,212
87.0,4,38,4,2,212
88.0,4,38,4,2,212
89.0,3,38,3,2,212
90.0,3,38,3,2,212
91.0,3,38,3,2,212
92.0,1,38,1,0,214
93.0,0,38,0,0,214
94.0,0,38,0,0,214
95.0,0,38,0,0,214
96.0,0,38,0,0,214
97.0,0,38,0,0,214
98.0,0,38,0,0,214
99.0,0,38,0,0,214
100.0,0,38,0,0,214
