time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,2,998,2,0,0
3.0,2,998,2,0,0
4.0,3,997,3,0,0
5.0,4,996,4,0,0
6.0,7,993,7,1,0
7.0,7,993,7,1,0
8.0,7,993,7,1,0
9.0,8,992,8,1,0
10.0,9,990,9,1,0
11.0,9,989,9,1,0
12.0,12,986,12,1,0
13.0,14,984,14,2,0
14.0,16,981,16,3,0
15.0,18,978,18,4,0
16.0,19,975,19,4,0
17.0,26,968,26,5,0
18.0,31,963,31,5,0
19.0,34,959,34,7,0
20.0,34,956,34,7,1
21.0,37,952,37,7,1
22.0,41,945,41,11,1
23.0,45,940,45,12,1
24.0,54,929,54,14,1
25.0,58,923,58,14,1
26.0,67,911,67,16,1
27.0,78,893,78,18,2
28.0,83,882,83,18,3
29.0,91,871,91,19,4
30.0,111,849,111,23,4
31.0,125,830,125,27,5
32.0,140,812,140,32,5
33.0,169,777,169,38,7
34.0,193,743,193,46,8
35.0,208,722,208,51,8
36.0,227,689,227,55,12
37.0,248,652,248,65,13
38.0,266,622,266,70,15
39.0,290,589,290,76,15
40.0,310,549,310,85,17
41.0,325,517,325,91,20
42.0,348,480,348,99,21
43.0,350,449,350,104,23
44.0,356,414,356,108,27
45.0,361,388,361,109,32
46.0,366,353,366,112,37
47.0,367,318,367,109,45
48.0,359,294,359,106,54
49.0,350,271,350,104,59
50.0,337,247,337,99,67
51.0,322,228,322,93,78
52.0,305,210,305,90,85
53.0,292,193,292,91,91
54.0,270,177,270,83,102
55.0,254,164,254,75,111
56.0,230,152,230,70,120
57.0,206,139,206,64,127
58.0,194,125,194,62,135
59.0,179,114,179,57,141
60.0,159,105,159,51,149
61.0,147,98,147,47,154
62.0,133,92,133,41,160
63.0,127,85,127,38,163
64.0,119,77,119,37,166
65.0,109,70,109,33,171
66.0,99,68,99,29,175
67.0,83,65,83,22,182
68.0,75,62,75,19,185
69.0,67,59,67,18,186
70.0,58,57,58,14,190
71.0,52,56,52,13,191
72.0,41,55,41,7,197
73.0,36,52,36,7,198
74.0,29,51,29,5,200
75.0,24,49,24,4,201
76.0,23,48,23,5,201
77.0,23,45,23,6,201
78.0,19,44,19,5,203
79.0,15,44,15,4,204
80.0,13,44,13,4,204
81.0,13,43,13,4,204
82.0,12,43,12,4,204
83.0,10,43,10,4,204
84.0,9,43,9,4,204
85.0,7,43,7,4,204
86.0,8,42,8,4,204
87.0,5,42,5,3,205
88.0,5,42,5,3,205
89.0,5,42,5,3,205
90.0,4,42,4,2,206
91.0,2,42,2,1,207
92.0,1,42,1,0,208
93.0,1,42,1,0,208
94.0,1,42,1,0,208
95.0,1,42,1,0,208
96.0,0,42,0,0,208
97.0,0,42,0,0,208
98.0,0,42,0,0,208
99.0,0,42,0,0,208
100.0,0,42,0,0,208
