time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3.0,6,9994,6,1,0
4.0,15,9985,15,3,0
5.0,31,9969,31,6,0
6.0,47,9953,47,10,0
7.0,77,9923,77,16,0
8.0,133,9867,133,28,0
9.0,230,9770,230,45,0
10.0,378,9621,378,85,0
11.0,617,9382,617,138,0
12.0,966,9033,966,221,0
13.0,1490,8505,1490,339,0
14.0,2244,7744,2244,523,0
15.0,3225,6750,3225,763,0
16.0,4443,5520,4443,1039,0
17.0,5680,4258,5680,1315,1
18.0,6798,3094,6798,1576,3
19.0,7632,2177,7632,1776,6
20.0,8274,1422,8274,1943,10
21.0,8559,945,8559,2061,16
22.0,8627,599,8627,2127,28
23.0,8434,365,8434,2158,45
24.0,7928,254,7928,2143,85
25.0,7197,178,7197,2102,138
26.0,6204,134,6204,2026,221
27.0,5130,105,5130,1913,339
28.0,4059,91,4059,1732,523
29.0,3127,69,3127,1495,763
30.0,2280,56,2280,1222,1039
31.0,1655,51,1655,945,1316
32.0,1130,45,1130,684,1579
33.0,743,43,743,482,1782
34.0,487,42,487,312,1953
35.0,301,40,301,189,2077
36.0,186,40,186,111,2155
37.0,114,40,114,63,2203
38.0,79,39,79,38,2228
39.0,48,39,48,26,2240
40.0,31,39,31,19,2247
41.0,22,38,22,14,2252
42.0,15,38,15,11,2255
43.0,11,38,11,8,2258
44.0,8,38,8,5,2261
45.0,7,38,7,5,2261
46.0,5,38,5,3,2263
47.0,4,38,4,2,2264
48.0,2,38,2,1,2265
49.0,1,38,1,0,2266
50.0,1,38,1,0,2266
51.0,0,38,0,0,2266
52.0,0,38,0,0,2266
53.0,0,38,0,0,2266
54.0,0,38,0,0,2266
55.0,0,38,0,0,2266
56.0,0,38,0,0,2266
57.0,0,38,0,0,2266
58.0,0,38,0,0,2266
59.0,0,38,0,0,2266
60.0,0,38,0,0,2266
61.0,0,38,0,0,2266
62.0,0,38,0,0,2266
63.0,0,38,0,0,2266
64.0,0,38,0,0,2266
65.0,0,38,0,0,2266
66.0,0,38,0,0,2266
67.0,0,38,0,0,2266
68.0,0,38,0,0,2266
69.0,0,38,0,0,2266
70.0,0,38,0,0,2266
71.0,0,38,0,0,2266
72.0,0,38,0,0,2266
73.0,0,38,0,0,2266
74.0,0,38,0,0,2266
75.0,0,38,0,0,2266
76.0,0,38,0,0,2266
77.0,0,38,0,0,2266
78.0,0,38,0,0,2266
79.0,0,38,0,0,2266
80.0,0,38,0,0,2266
81.0,0,38,0,0,2266
82.0,0,38,0,0,2266
83.0,0,38,0,0,2266
84.0,0,38,0,0,2266
85.0,0,38,0,0,2266
86.0,0,38,0,0,2266
87.0,0,38,0,0,2266
88.0,0,38,0,0,2266
89.0,0,38,0,0,2266
90.0,0,38,0,0,2266
91.0,0,38,0,0,2266
92.0,0,38,0,0,2266
93.0,0,38,0,0,2266
94.0,0,38,0,0,2266
95.0,0,38,0,0,2266
96.0,0,38,0,0,2266
97.0,0,38,0,0,2266
98.0,0,38,0,0,2266
99.0,0,38,0,0,2266
100.0,0,38,0,0,2266
