time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,4,9996,4,0,0
3.0,7,9993,7,1,0
4.0,10,9990,10,1,0
5.0,16,9984,16,2,0
6.0,27,9973,27,6,0
7.0,47,9953,47,10,0
8.0,78,9922,78,18,0
9.0,149,9851,149,37,0
10.0,241,9758,241,60,0
11.0,380,9618,380,90,0
12.0,590,9406,590,136,0
13.0,918,9076,918,212,0
14.0,1428,8563,1428,324,0
15.0,2136,7850,2136,478,0
16.0,3174,6805,3174,707,0
17.0,4333,5629,4333,936,1
18.0,5507,4432,5507,1199,1
19.0,6614,3272,6614,1439,2
20.0,7508,2304,7508,1651,6
21.0,8152,1546,8152,1809,10
22.0,8486,1038,8486,1920,18
23.0,8573,678,8573,1972,37
24.0,8391,436,8391,1997,60
25.0,7944,294,7944,1996,90
26.0,7171,205,7171,1967,136
27.0,6197,157,6197,1899,212
28.0,5189,119,5189,1793,324
29.0,4135,100,4135,1642,478
30.0,3169,85,3169,1419,707
31.0,2355,73,2355,1191,937
32.0,1711,65,1711,932,1200
33.0,1192,54,1192,693,1441
34.0,784,52,784,477,1657
35.0,512,49,512,317,1819
36.0,322,48,322,198,1938
37.0,211,48,211,127,2009
38.0,131,48,131,79,2057
39.0,86,48,86,50,2086
40.0,61,47,61,33,2103
41.0,44,46,44,25,2111
42.0,34,46,34,19,2117
43.0,23,45,23,16,2120
44.0,15,45,15,10,2126
45.0,12,45,12,8,2128
46.0,7,45,7,4,2132
47.0,5,45,5,2,2134
48.0,5,45,5,2,2134
49.0,3,45,3,0,2136
50.0,2,45,2,0,2136
51.0,2,44,2,0,2136
52.0,2,44,2,0,2136
53.0,1,44,1,0,2136
54.0,1,44,1,0,2136
55.0,1,44,1,0,2136
56.0,1,44,1,0,2136
57.0,1,44,1,0,2136
58.0,1,44,1,0,2136
59.0,1,44,1,0,2136
60.0,1,44,1,0,2136
61.0,0,44,0,0,2136
62.0,0,44,0,0,2136
63.0,0,44,0,0,2136
64.0,0,44,0,0,2136
65.0,0,44,0,0,2136
66.0,0,44,0,0,2136
67.0,0,44,0,0,2136
68.0,0,44,0,0,2136
69.0,0,44,0,0,2136
70.0,0,44,0,0,2136
71.0,0,44,0,0,2136
72.0,0,44,0,0,2136
73.0,0,44,0,0,2136
74.0,0,44,0,0,2136
75.0,0,44,0,0,2136
76.0,0,44,0,0,2136
77.0,0,44,0,0,2136
78.0,0,44,0,0,2136
79.0,0,44,0,0,2136
80.0,0,44,0,0,2136
81.0,0,44,0,0,2136
82.0,0,44,0,0,2136
83.0,0,44,0,0,2136
84.0,0,44,0,0,2136
85.0,0,44,0,0,2136
86.0,0,44,0,0,2136
87.0,0,44,0,0,2136
88.0,0,44,0,0,2136
89.0,0,44,0,0,2136
90.0,0,44,0,0,2136
91.0,0,44,0,0,2136
92.0,0,44,0,0,2136
93.0,0,44,0,0,2136
94.0,0,44,0,0,2136
95.0,0,44,0,0,2136
96.0,0,44,0,0,2136
97.0,0,44,0,0,2136
98.0,0,44,0,0,2136
99.0,0,44,0,0,2136
100.0,0,44,0,0,2136
