time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,1,0
2,1,9999,1,1,0
3,1,9999,1,1,0
4.0,3,9997,3,2,0
5.0,4,9996,4,2,0
6.0,9,9991,9,3,0
7.0,19,9981,19,5,0
8.0,35,9965,35,9,0
9.0,50,9950,50,13,0
10.0,71,9929,71,19,0
11.0,131,9869,131,37,0
12.0,203,9797,203,56,0
13.0,315,9685,315,86,0
14.0,521,9477,521,126,1
15.0,825,9172,825,199,1
16.0,1280,8713,1280,289,1
17.0,1949,8036,1949,435,1
18.0,2905,7067,2905,648,2
19.0,4012,5949,4012,896,2
20.0,5206,4739,5206,1168,3
21.0,6396,3505,6396,1436,5
22.0,7349,2495,7349,1669,9
23.0,8089,1669,8089,1816,13
24.0,8453,1132,8453,1932,19
25.0,8596,739,8596,2006,37
26.0,8474,473,8474,2048,56
27.0,8084,302,8084,2047,86
28.0,7395,195,7395,2031,127
29.0,6497,150,6497,1966,200
30.0,5519,101,5519,1889,290
31.0,4428,82,4428,1747,436
32.0,3456,67,3456,1537,650
33.0,2541,59,2541,1291,898
34.0,1856,56,1856,1019,1171
35.0,1294,47,1294,752,1441
36.0,855,44,855,515,1678
37.0,563,43,563,364,1829
38.0,360,42,360,242,1951
39.0,231,42,231,150,2043
40.0,134,42,134,89,2104
41.0,90,42,90,60,2133
42.0,55,41,55,35,2158
43.0,41,41,41,27,2166
44.0,26,41,26,14,2179
45.0,16,41,16,10,2183
46.0,9,41,9,6,2187
47.0,6,41,6,4,2189
48.0,4,41,4,3,2190
49.0,1,41,1,0,2193
50.0,1,41,1,0,2193
51.0,1,41,1,0,2193
52.0,0,41,0,0,2193
53.0,0,41,0,0,2193
54.0,0,41,0,0,2193
55.0,0,41,0,0,2193
56.0,0,41,0,0,2193
57.0,0,41,0,0,2193
58.0,0,41,0,0,2193
59.0,0,41,0,0,2193
60.0,0,41,0,0,2193
61.0,0,41,0,0,2193
62.0,0,41,0,0,2193
63.0,0,41,0,0,2193
64.0,0,41,0,0,2193
65.0,0,41,0,0,2193
66.0,0,41,0,0,2193
67.0,0,41,0,0,2193
68.0,0,41,0,0,2193
69.0,0,41,0,0,2193
70.0,0,41,0,0,2193
71.0,0,41,0,0,2193
72.0,0,41,0,0,2193
73.0,0,41,0,0,2193
74.0,0,41,0,0,2193
75.0,0,41,0,0,2193
76.0,0,41,0,0,2193
77.0,0,41,0,0,2193
78.0,0,41,0,0,2193
79.0,0,41,0,0,2193
80.0,0,41,0,0,2193
81.0,0,41,0,0,2193
82.0,0,41,0,0,2193
83.0,0,41,0,0,2193
84.0,0,41,0,0,2193
85.0,0,41,0,0,2193
86.0,0,41,0,0,2193
87.0,0,41,0,0,2193
88.0,0,41,0,0,2193
89.0,0,41,0,0,2193
90.0,0,41,0,0,2193
91.0,0,41,0,0,2193
92.0,0,41,0,0,2193
93.0,0,41,0,0,2193
94.0,0,41,0,0,2193
95.0,0,41,0,0,2193
96.0,0,41,0,0,2193
97.0,0,41,0,0,2193
98.0,0,41,0,0,2193
99.0,0,41,0,0,2193
100.0,0,41,0,0,2193
