time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,2,9998,2,0,0
3.0,2,9998,2,0,0
4.0,4,9996,4,1,0
5.0,6,9994,6,2,0
6.0,11,9989,11,4,0
7.0,12,9988,12,4,0
8.0,17,9983,17,5,0
9.0,30,9970,30,8,0
10.0,45,9954,45,10,0
11.0,70,9928,70,18,0
12.0,113,9885,113,30,0
13.0,184,9814,184,45,0
14.0,267,9730,267,63,0
15.0,436,9560,436,111,0
16.0,689,9304,689,160,0
17.0,1070,8922,1070,251,0
18.0,1616,8371,1616,357,1
19.0,2421,7555,2421,518,2
20.0,3433,6527,3433,749,4
21.0,4628,5314,4628,1000,4
22.0,5779,4131,5779,1245,5
23.0,6807,3044,6807,1478,8
24.0,7653,2130,7653,1677,10
25.0,8185,1468,8185,1813,18
26.0,8480,954,8480,1919,30
27.0,8488,640,8488,1960,45
28.0,8249,417,8249,1989,63
29.0,7688,276,7688,1979,111
30.0,6937,183,6937,1951,160
31.0,5933,134,5933,1872,251
32.0,4922,101,4922,1769,358
33.0,3935,75,3935,1609,520
34.0,2997,67,2997,1376,753
35.0,2237,58,2237,1128,1004
36.0,1601,52,1601,882,1250
37.0,1111,48,1111,646,1486
38.0,734,48,734,445,1687
39.0,488,47,488,301,1831
40.0,299,46,299,183,1949
41.0,206,46,206,127,2005
42.0,131,45,131,80,2052
43.0,69,45,69,42,2090
44.0,42,43,42,21,2111
45.0,24,43,24,9,2123
46.0,14,43,14,5,2127
47.0,8,43,8,3,2129
48.0,8,43,8,3,2129
49.0,4,43,4,0,2132
50.0,4,42,4,0,2132
51.0,4,42,4,0,2132
52.0,3,42,3,0,2132
53.0,3,42,3,0,2132
54.0,1,42,1,0,2132
55.0,1,42,1,0,2132
56.0,1,42,1,0,2132
57.0,1,42,1,0,2132
58.0,1,42,1,0,2132
59.0,1,42,1,0,2132
60.0,0,42,0,0,2132
61.0,0,42,0,0,2132
62.0,0,42,0,0,2132
63.0,0,42,0,0,2132
64.0,0,42,0,0,2132
65.0,0,42,0,0,2132
66.0,0,42,0,0,2132
67.0,0,42,0,0,2132
68.0,0,42,0,0,2132
69.0,0,42,0,0,2132
70.0,0,42,0,0,2132
71.0,0,42,0,0,2132
72.0,0,42,0,0,2132
73.0,0,42,0,0,2132
74.0,0,42,0,0,2132
75.0,0,42,0,0,2132
76.0,0,42,0,0,2132
77.0,0,42,0,0,2132
78.0,0,42,0,0,2132
79.0,0,42,0,0,2132
80.0,0,42,0,0,2132
81.0,0,42,0,0,2132
82.0,0,42,0,0,2132
83.0,0,42,0,0,2132
84.0,0,42,0,0,2132
85.0,0,42,0,0,2132
86.0,0,42,0,0,2132
87.0,0,42,0,0,2132
88.0,0,42,0,0,2132
89.0,0,42,0,0,2132
90.0,0,42,0,0,2132
91.0,0,42,0,0,2132
92.0,0,42,0,0,2132
93.0,0,42,0,0,2132
94.0,0,42,0,0,2132
95.0,0,42,0,0,2132
96.0,0,42,0,0,2132
97.0,0,42,0,0,2132
98.0,0,42,0,0,2132
99.0,0,42,0,0,2132
100.0,0,42,0,0,2132
