time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4.0,2,9998,2,0,0
5.0,4,9996,4,0,0
6.0,9,9991,9,3,0
7.0,20,9980,20,6,0
8.0,32,9968,32,10,0
9.0,53,9947,53,17,0
10.0,94,9905,94,32,0
11.0,175,9824,175,43,0
12.0,273,9726,273,65,0
13.0,473,9526,473,103,0
14.0,753,9245,753,172,0
15.0,1204,8792,1204,290,0
16.0,1830,8164,1830,431,0
17.0,2674,7312,2674,620,0
18.0,3740,6238,3740,829,0
19.0,4904,5060,4904,1071,0
20.0,6068,3866,6068,1331,3
21.0,7117,2744,7117,1600,6
22.0,7923,1858,7923,1790,10
23.0,8371,1241,8371,1942,17
24.0,8563,822,8563,2017,32
25.0,8527,512,8527,2072,43
26.0,8194,336,8194,2089,65
27.0,7606,223,7606,2075,103
28.0,6743,152,6743,2017,172
29.0,5732,109,5732,1912,290
30.0,4687,82,4687,1773,431
31.0,3663,67,3663,1585,620
32.0,2776,53,2776,1378,829
33.0,2081,48,2081,1137,1071
34.0,1495,42,1495,875,1334
35.0,981,40,981,603,1606
36.0,652,38,652,409,1800
37.0,406,36,406,250,1959
38.0,258,34,258,161,2049
39.0,163,33,163,95,2115
40.0,99,33,99,56,2154
41.0,61,33,61,32,2178
42.0,38,33,38,21,2189
43.0,21,33,21,8,2202
44.0,14,33,14,6,2204
45.0,11,33,11,5,2205
46.0,7,33,7,3,2207
47.0,4,33,4,2,2208
48.0,2,33,2,1,2209
49.0,1,33,1,1,2209
50.0,1,33,1,1,2209
51.0,2,32,2,1,2209
52.0,1,32,1,0,2210
53.0,1,32,1,0,2210
54.0,1,32,1,0,2210
55.0,1,32,1,0,2210
56.0,1,32,1,0,2210
57.0,1,32,1,0,2210
58.0,1,32,1,0,2210
59.0,1,32,1,0,2210
60.0,1,32,1,0,2210
61.0,0,32,0,0,2210
62.0,0,32,0,0,2210
63.0,0,32,0,0,2210
64.0,0,32,0,0,2210
65.0,0,32,0,0,2210
66.0,0,32,0,0,2210
67.0,0,32,0,0,2210
68.0,0,32,0,0,2210
69.0,0,32,0,0,2210
70.0,0,32,0,0,2210
71.0,0,32,0,0,2210
72.0,0,32,0,0,2210
73.0,0,32,0,0,2210
74.0,0,32,0,0,2210
75.0,0,32,0,0,2210
76.0,0,32,0,0,2210
77.0,0,32,0,0,2210
78.0,0,32,0,0,2210
79.0,0,32,0,0,2210
80.0,0,32,0,0,2210
81.0,0,32,0,0,2210
82.0,0,32,0,0,2210
83.0,0,32,0,0,2210
84.0,0,32,0,0,2210
85.0,0,32,0,0,2210
86.0,0,32,0,0,2210
87.0,0,32,0,0,2210
88.0,0,32,0,0,2210
89.0,0,32,0,0,2210
90.0,0,32,0,0,2210
91.0,0,32,0,0,2210
92.0,0,32,0,0,2210
93.0,0,32,0,0,2210
94.0,0,32,0,0,2210
95.0,0,32,0,0,2210
96.0,0,32,0,0,2210
97.0,0,32,0,0,2210
98.0,0,32,0,0,2210
99.0,0,32,0,0,2210
100.0,0,32,0,0,2210
