time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,1,0
2.0,3,9997,3,1,0
3.0,4,9996,4,1,0
4.0,4,9996,4,1,0
5.0,7,9993,7,1,0
6.0,10,9990,10,2,0
7.0,17,9983,17,3,0
8.0,22,9978,22,4,0
9.0,34,9966,34,8,0
10.0,63,9937,63,19,0
11.0,97,9902,97,25,0
12.0,162,9836,162,40,0
13.0,255,9742,255,61,0
14.0,397,9599,397,102,1
15.0,609,9384,609,141,1
16.0,993,8998,993,219,1
17.0,1517,8468,1517,336,1
18.0,2249,7732,2249,515,1
19.0,3225,6748,3225,726,1
20.0,4407,5547,4407,988,2
21.0,5561,4363,5561,1240,3
22.0,6680,3192,6680,1480,4
23.0,7623,2172,7623,1699,8
24.0,8214,1469,8214,1837,19
25.0,8536,965,8536,1938,25
26.0,8549,629,8549,1982,40
27.0,8324,420,8324,2016,61
28.0,7860,285,7860,1999,103
29.0,7135,198,7135,1977,142
30.0,6182,135,6182,1916,220
31.0,5169,100,5169,1809,337
32.0,4079,81,4079,1637,516
33.0,3081,71,3081,1427,727
34.0,2277,58,2277,1164,990
35.0,1629,56,1629,913,1243
36.0,1115,52,1115,672,1484
37.0,739,51,739,449,1707
38.0,482,49,482,300,1856
39.0,306,48,306,194,1963
40.0,203,46,203,137,2022
41.0,123,46,123,82,2077
42.0,87,45,87,57,2102
43.0,61,45,61,40,2119
44.0,31,45,31,23,2136
45.0,22,44,22,13,2146
46.0,11,44,11,6,2153
47.0,9,44,9,5,2154
48.0,7,44,7,5,2154
49.0,5,44,5,3,2156
50.0,5,44,5,3,2156
51.0,5,44,5,3,2156
52.0,4,44,4,3,2156
53.0,3,44,3,2,2157
54.0,1,44,1,0,2159
55.0,0,44,0,0,2159
56.0,0,44,0,0,2159
57.0,0,44,0,0,2159
58.0,0,44,0,0,2159
59.0,0,44,0,0,2159
60.0,0,44,0,0,2159
61.0,0,44,0,0,2159
62.0,0,44,0,0,2159
63.0,0,44,0,0,2159
64.0,0,44,0,0,2159
65.0,0,44,0,0,2159
66.0,0,44,0,0,2159
67.0,0,44,0,0,2159
68.0,0,44,0,0,2159
69.0,0,44,0,0,2159
70.0,0,44,0,0,2159
71.0,0,44,0,0,2159
72.0,0,44,0,0,2159
73.0,0,44,0,0,2159
74.0,0,44,0,0,2159
75.0,0,44,0,0,2159
76.0,0,44,0,0,2159
77.0,0,44,0,0,2159
78.0,0,44,0,0,2159
79.0,0,44,0,0,2159
80.0,0,44,0,0,2159
81.0,0,44,0,0,2159
82.0,0,44,0,0,2159
83.0,0,44,0,0,2159
84.0,0,44,0,0,2159
85.0,0,44,0,0,2159
86.0,0,44,0,0,2159
87.0,0,44,0,0,2159
88.0,0,44,0,0,2159
89.0,0,44,0,0,2159
90.0,0,44,0,0,2159
91.0,0,44,0,0,2159
92.0,0,44,0,0,2159
93.0,0,44,0,0,2159
94.0,0,44,0,0,2159
95.0,0,44,0,0,2159
96.0,0,44,0,0,2159
97.0,0,44,0,0,2159
98.0,0,44,0,0,2159
99.0,0,44,0,0,2159
100.0,0,44,0,0,2159
