time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,1998,2,0,0
2.0,3,1997,3,0,0
3.0,23,1977,23,4,0
4.0,56,1944,56,11,0
5.0,137,1863,137,36,0
6.0,320,1680,320,88,0
7.0,596,1404,596,146,0
8.0,852,1148,852,204,0
9.0,1172,828,1172,278,0
10.0,1415,584,1415,334,0
11.0,1581,417,1581,378,0
12.0,1700,297,1700,400,0
13.0,1768,213,1768,420,0
14.0,1801,154,1801,432,0
15.0,1781,118,1781,439,0
16.0,1689,79,1689,445,0
17.0,1497,49,1497,445,4
18.0,1304,37,1304,441,11
19.0,1042,28,1042,420,36
20.0,807,23,807,369,88
21.0,629,20,629,312,146
22.0,476,17,476,254,204
23.0,338,17,338,180,278
24.0,237,15,237,124,334
25.0,165,14,165,80,378
26.0,110,14,110,58,400
27.0,64,14,64,38,420
28.0,43,14,43,26,432
29.0,31,14,31,19,439
30.0,21,14,21,13,445
31.0,15,14,15,9,449
32.0,9,14,9,6,452
33.0,5,14,5,2,456
34.0,2,14,2,1,457
35.0,0,14,0,0,458
36.0,0,14,0,0,458
37.0,0,14,0,0,458
38.0,0,14,0,0,458
39.0,0,14,0,0,458
40.0,0,14,0,0,458
41.0,0,14,0,0,458
42.0,0,14,0,0,458
43.0,0,14,0,0,458
44.0,0,14,0,0,458
45.0,0,14,0,0,458
46.0,0,14,0,0,458
47.0,0,14,0,0,458
48.0,0,14,0,0,458
49.0,0,14,0,0,458
50.0,0,14,0,0,458
51.0,0,14,0,0,458
52.0,0,14,0,0,458
53.0,0,14,0,0,458
54.0,0,14,0,0,458
55.0,0,14,0,0,458
56.0,0,14,0,0,458
57.0,0,14,0,0,458
58.0,0,14,0,0,458
59.0,0,14,0,0,458
60.0,0,14,0,0,458
61.0,0,14,0,0,458
62.0,0,14,0,0,458
63.0,0,14,0,0,458
64.0,0,14,0,0,458
65.0,0,14,0,0,458
66.0,0,14,0,0,458
67.0,0,14,0,0,458
68.0,0,14,0,0,458
69.0,0,14,0,0,458
70.0,0,14,0,0,458
71.0,0,14,0,0,458
72.0,0,14,0,0,458
73.0,0,14,0,0,458
74.0,0,14,0,0,458
75.0,0,14,0,0,458
76.0,0,14,0,0,458
77.0,0,14,0,0,458
78.0,0,14,0,0,458
79.0,0,14,0,0,458
80.0,0,14,0,0,458
81.0,0,14,0,0,458
82.0,0,14,0,0,458
83.0,0,14,0,0,458
84.0,0,14,0,0,458
85.0,0,14,0,0,458
86.0,0,14,0,0,458
87.0,0,14,0,0,458
88.0,0,14,0,0,458
89.0,0,14,0,0,458
90.0,0,14,0,0,458
91.0,0,14,0,0,458
92.0,0,14,0,0,458
93.0,0,14,0,0,458
94.0,0,14,0,0,458
95.0,0,14,0,0,458
96.0,0,14,0,0,458
97.0,0,14,0,0,458
98.0,0,14,0,0,458
99.0,0,14,0,0,458
100.0,0,14,0,0,458
