time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,9995,5,0,0
2.0,46,9954,46,9,0
3.0,210,9790,210,48,0
4.0,867,9133,867,193,0
5.0,2796,7204,2796,637,0
6.0,5994,4006,5994,1329,0
7.0,8161,1839,8161,1782,0
8.0,9097,903,9097,1999,0
9.0,9445,555,9445,2091,0
10.0,9621,378,9621,2120,0
11.0,9692,303,9692,2136,0
12.0,9709,254,9709,2143,0
13.0,9612,226,9612,2147,0
14.0,9108,218,9108,2148,0
15.0,7633,208,7633,2150,0
16.0,5120,206,5120,2141,9
17.0,3371,202,3371,2103,48
18.0,2508,201,2508,1958,193
19.0,1808,201,1808,1514,637
20.0,968,201,968,822,1329
21.0,456,201,456,369,1782
22.0,197,201,197,152,1999
23.0,81,201,81,60,2091
24.0,45,201,45,31,2120
25.0,21,201,21,15,2136
26.0,12,201,12,8,2143
27.0,5,201,5,4,2147
28.0,3,201,3,3,2148
29.0,1,201,1,1,2150
30.0,1,201,1,1,2150
31.0,0,201,0,0,2151
32.0,0,201,0,0,2151
33.0,0,201,0,0,2151
34.0,0,201,0,0,2151
35.0,0,201,0,0,2151
36.0,0,201,0,0,2151
37.0,0,201,0,0,2151
38.0,0,201,0,0,2151
39.0,0,201,0,0,2151
40.0,0,201,0,0,2151
41.0,0,201,0,0,2151
42.0,0,201,0,0,2151
43.0,0,201,0,0,2151
44.0,0,201,0,0,2151
45.0,0,201,0,0,2151
46.0,0,201,0,0,2151
47.0,0,201,0,0,2151
48.0,0,201,0,0,2151
49.0,0,201,0,0,2151
50.0,0,201,0,0,2151
51.0,0,201,0,0,2151
52.0,0,201,0,0,2151
53.0,0,201,0,0,2151
54.0,0,201,0,0,2151
55.0,0,201,0,0,2151
56.0,0,201,0,0,2151
57.0,0,201,0,0,2151
58.0,0,201,0,0,2151
59.0,0,201,0,0,2151
60.0,0,201,0,0,2151
61.0,0,201,0,0,2151
62.0,0,201,0,0,2151
63.0,0,201,0,0,2151
64.0,0,201,0,0,2151
65.0,0,201,0,0,2151
66.0,0,201,0,0,2151
67.0,0,201,0,0,2151
68.0,0,201,0,0,2151
69.0,0,201,0,0,2151
70.0,0,201,0,0,2151
71.0,0,201,0,0,2151
72.0,0,201,0,0,2151
73.0,0,201,0,0,2151
74.0,0,201,0,0,2151
75.0,0,201,0,0,2151
76.0,0,201,0,0,2151
77.0,0,201,0,0,2151
78.0,0,201,0,0,2151
79.0,0,201,0,0,2151
80.0,0,201,0,0,2151
81.0,0,201,0,0,2151
82.0,0,201,0,0,2151
83.0,0,201,0,0,2151
84.0,0,201,0,0,2151
85.0,0,201,0,0,2151
86.0,0,201,0,0,2151
87.0,0,201,0,0,2151
88.0,0,201,0,0,2151
89.0,0,201,0,0,2151
90.0,0,201,0,0,2151
91.0,0,201,0,0,2151
92.0,0,201,0,0,2151
93.0,0,201,0,0,2151
94.0,0,201,0,0,2151
95.0,0,201,0,0,2151
96.0,0,201,0,0,2151
97.0,0,201,0,0,2151
98.0,0,201,0,0,2151
99.0,0,201,0,0,2151
100.0,0,201,0,0,2151
