time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,2,0
2.0,4,9996,4,3,0
3.0,6,9994,6,3,0
4.0,11,9989,11,5,0
5.0,17,9983,17,7,0
6.0,27,9973,27,8,0
7.0,40,9960,40,11,0
8.0,75,9925,75,13,0
9.0,121,9879,121,23,0
10.0,190,9810,190,43,0
11.0,306,9694,306,70,0
12.0,524,9475,524,123,0
13.0,839,9158,839,205,0
14.0,1316,8677,1316,309,1
15.0,1994,7994,1994,468,2
16.0,2882,7096,2882,682,3
17.0,3937,6031,3937,906,3
18.0,5128,4805,5128,1187,5
19.0,6322,3573,6322,1465,7
20.0,7321,2524,7321,1697,8
21.0,8046,1707,8046,1864,11
22.0,8442,1143,8442,1984,13
23.0,8624,716,8624,2060,23
24.0,8470,474,8470,2092,43
25.0,8088,306,8088,2100,70
26.0,7451,207,7451,2070,123
27.0,6585,150,6585,2003,205
28.0,5574,113,5574,1902,310
29.0,4483,92,4483,1746,470
30.0,3464,80,3464,1533,685
31.0,2603,70,2603,1310,909
32.0,1887,61,1887,1030,1192
33.0,1269,58,1269,750,1472
34.0,849,55,849,518,1705
35.0,548,53,548,349,1875
36.0,352,51,352,228,1997
37.0,224,51,224,142,2083
38.0,141,49,141,90,2135
39.0,89,49,89,55,2170
40.0,56,49,56,32,2193
41.0,33,48,33,17,2208
42.0,23,48,23,13,2212
43.0,16,48,16,9,2216
44.0,12,48,12,7,2218
45.0,11,47,11,7,2219
46.0,7,47,7,4,2222
47.0,7,47,7,4,2222
48.0,4,47,4,3,2223
49.0,3,47,3,2,2224
50.0,2,47,2,1,2225
51.0,1,47,1,1,2225
52.0,1,47,1,1,2225
53.0,1,47,1,1,2225
54.0,1,47,1,1,2225
55.0,1,47,1,1,2225
56.0,1,47,1,1,2225
57.0,1,47,1,1,2225
58.0,1,47,1,1,2225
59.0,0,47,0,0,2226
60.0,0,47,0,0,2226
61.0,0,47,0,0,2226
62.0,0,47,0,0,2226
63.0,0,47,0,0,2226
64.0,0,47,0,0,2226
65.0,0,47,0,0,2226
66.0,0,47,0,0,2226
67.0,0,47,0,0,2226
68.0,0,47,0,0,2226
69.0,0,47,0,0,2226
70.0,0,47,0,0,2226
71.0,0,47,0,0,2226
72.0,0,47,0,0,2226
73.0,0,47,0,0,2226
74.0,0,47,0,0,2226
75.0,0,47,0,0,2226
76.0,0,47,0,0,2226
77.0,0,47,0,0,2226
78.0,0,47,0,0,2226
79.0,0,47,0,0,2226
80.0,0,47,0,0,2226
81.0,0,47,0,0,2226
82.0,0,47,0,0,2226
83.0,0,47,0,0,2226
84.0,0,47,0,0,2226
85.0,0,47,0,0,2226
86.0,0,47,0,0,2226
87.0,0,47,0,0,2226
88.0,0,47,0,0,2226
89.0,0,47,0,0,2226
90.0,0,47,0,0,2226
91.0,0,47,0,0,2226
92.0,0,47,0,0,2226
93.0,0,47,0,0,2226
94.0,0,47,0,0,2226
95.0,0,47,0,0,2226
96.0,0,47,0,0,2226
97.0,0,47,0,0,2226
98.0,0,47,0,0,2226
99.0,0,47,0,0,2226
100.0,0,47,0,0,2226
