time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,3,9997,3,1,0
3.0,4,9996,4,2,0
4.0,5,9995,5,3,0
5.0,10,9990,10,3,0
6.0,14,9986,14,4,0
7.0,26,9974,26,5,0
8.0,36,9964,36,8,0
9.0,66,9934,66,17,0
10.0,99,9900,99,23,0
11.0,179,9819,179,39,0
12.0,286,9712,286,67,0
13.0,476,9522,476,105,0
14.0,772,9226,772,172,0
15.0,1224,8769,1224,259,0
16.0,1885,8104,1885,401,1
17.0,2747,7230,2747,586,2
18.0,3838,6131,3838,830,3
19.0,5053,4895,5053,1116,3
20.0,6242,3677,6242,1388,4
21.0,7238,2615,7238,1613,5
22.0,7943,1828,7943,1780,8
23.0,8359,1251,8359,1898,17
24.0,8558,817,8558,1989,23
25.0,8433,556,8433,2033,39
26.0,8064,375,8064,2038,67
27.0,7465,248,7465,2025,105
28.0,6621,171,6621,1974,172
29.0,5621,134,5621,1894,259
30.0,4569,98,4569,1758,402
31.0,3569,76,3569,1576,588
32.0,2718,65,2718,1332,833
33.0,1990,57,1990,1050,1119
34.0,1384,53,1384,780,1392
35.0,958,52,958,554,1618
36.0,640,52,640,384,1788
37.0,412,51,412,258,1915
38.0,254,51,254,161,2012
39.0,165,50,165,101,2072
40.0,104,49,104,68,2105
41.0,61,49,61,43,2130
42.0,35,49,35,27,2146
43.0,24,49,24,20,2153
44.0,17,48,17,14,2160
45.0,12,48,12,10,2164
46.0,11,48,11,9,2165
47.0,7,48,7,5,2169
48.0,4,48,4,2,2172
49.0,3,48,3,2,2172
50.0,3,47,3,2,2172
51.0,2,47,2,1,2173
52.0,2,47,2,1,2173
53.0,2,47,2,1,2173
54.0,2,47,2,1,2173
55.0,2,47,2,1,2173
56.0,2,47,2,1,2173
57.0,2,47,2,1,2173
58.0,1,47,1,0,2174
59.0,1,47,1,0,2174
60.0,0,47,0,0,2174
61.0,0,47,0,0,2174
62.0,0,47,0,0,2174
63.0,0,47,0,0,2174
64.0,0,47,0,0,2174
65.0,0,47,0,0,2174
66.0,0,47,0,0,2174
67.0,0,47,0,0,2174
68.0,0,47,0,0,2174
69.0,0,47,0,0,2174
70.0,0,47,0,0,2174
71.0,0,47,0,0,2174
72.0,0,47,0,0,2174
73.0,0,47,0,0,2174
74.0,0,47,0,0,2174
75.0,0,47,0,0,2174
76.0,0,47,0,0,2174
77.0,0,47,0,0,2174
78.0,0,47,0,0,2174
79.0,0,47,0,0,2174
80.0,0,47,0,0,2174
81.0,0,47,0,0,2174
82.0,0,47,0,0,2174
83.0,0,47,0,0,2174
84.0,0,47,0,0,2174
85.0,0,47,0,0,2174
86.0,0,47,0,0,2174
87.0,0,47,0,0,2174
88.0,0,47,0,0,2174
89.0,0,47,0,0,2174
90.0,0,47,0,0,2174
91.0,0,47,0,0,2174
92.0,0,47,0,0,2174
93.0,0,47,0,0,2174
94.0,0,47,0,0,2174
95.0,0,47,0,0,2174
96.0,0,47,0,0,2174
97.0,0,47,0,0,2174
98.0,0,47,0,0,2174
99.0,0,47,0,0,2174
100.0,0,47,0,0,2174
