time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,3,9997,3,0,0
3.0,3,9997,3,0,0
4.0,5,9995,5,1,0
5.0,6,9994,6,1,0
6.0,8,9992,8,1,0
7.0,13,9987,13,3,0
8.0,19,9981,19,4,0
9.0,29,9971,29,9,0
10.0,49,9950,49,14,0
11.0,71,9928,71,19,0
12.0,97,9900,97,28,0
13.0,142,9855,142,35,0
14.0,242,9754,242,52,0
15.0,393,9602,393,83,0
16.0,651,9342,651,150,0
17.0,1050,8940,1050,246,0
18.0,1643,8341,1643,378,1
19.0,2390,7589,2390,534,1
20.0,3383,6580,3383,776,1
21.0,4554,5390,4554,1064,3
22.0,5797,4127,5797,1340,4
23.0,6885,2996,6885,1570,9
24.0,7731,2061,7731,1776,14
25.0,8273,1393,8273,1924,19
26.0,8600,864,8600,2024,28
27.0,8600,551,8600,2069,35
28.0,8303,365,8303,2088,52
29.0,7813,228,7813,2080,83
30.0,7057,150,7057,2032,150
31.0,6090,121,6090,1941,246
32.0,5002,90,5002,1816,379
33.0,3968,72,3968,1661,535
34.0,3011,63,3011,1420,777
35.0,2211,58,2211,1130,1067
36.0,1519,53,1519,853,1344
37.0,1023,53,1023,618,1579
38.0,663,52,663,407,1790
39.0,397,51,397,255,1943
40.0,230,50,230,146,2052
41.0,155,49,155,94,2104
42.0,96,49,96,58,2140
43.0,56,49,56,35,2163
44.0,31,47,31,16,2182
45.0,21,47,21,11,2187
46.0,8,47,8,3,2195
47.0,7,47,7,2,2196
48.0,5,47,5,1,2197
49.0,5,47,5,1,2197
50.0,4,47,4,1,2197
51.0,3,47,3,1,2197
52.0,3,47,3,1,2197
53.0,2,47,2,0,2198
54.0,0,47,0,0,2198
55.0,0,47,0,0,2198
56.0,0,47,0,0,2198
57.0,0,47,0,0,2198
58.0,0,47,0,0,2198
59.0,0,47,0,0,2198
60.0,0,47,0,0,2198
61.0,0,47,0,0,2198
62.0,0,47,0,0,2198
63.0,0,47,0,0,2198
64.0,0,47,0,0,2198
65.0,0,47,0,0,2198
66.0,0,47,0,0,2198
67.0,0,47,0,0,2198
68.0,0,47,0,0,2198
69.0,0,47,0,0,2198
70.0,0,47,0,0,2198
71.0,0,47,0,0,2198
72.0,0,47,0,0,2198
73.0,0,47,0,0,2198
74.0,0,47,0,0,2198
75.0,0,47,0,0,2198
76.0,0,47,0,0,2198
77.0,0,47,0,0,2198
78.0,0,47,0,0,2198
79.0,0,47,0,0,2198
80.0,0,47,0,0,2198
81.0,0,47,0,0,2198
82.0,0,47,0,0,2198
83.0,0,47,0,0,2198
84.0,0,47,0,0,2198
85.0,0,47,0,0,2198
86.0,0,47,0,0,2198
87.0,0,47,0,0,2198
88.0,0,47,0,0,2198
89.0,0,47,0,0,2198
90.0,0,47,0,0,2198
91.0,0,47,0,0,2198
92.0,0,47,0,0,2198
93.0,0,47,0,0,2198
94.0,0,47,0,0,2198
95.0,0,47,0,0,2198
96.0,0,47,0,0,2198
97.0,0,47,0,0,2198
98.0,0,47,0,0,2198
99.0,0,47,0,0,2198
100.0,0,47,0,0,2198
