time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5,1,9999,1,0,0
6.0,2,9998,2,0,0
7.0,3,9997,3,0,0
8.0,3,9997,3,0,0
9.0,6,9994,6,1,0
10.0,17,9982,17,3,0
11.0,20,9979,20,5,0
12.0,35,9964,35,10,0
13.0,60,9939,60,17,0
14.0,99,9900,99,25,0
15.0,164,9835,164,44,0
16.0,266,9732,266,71,0
17.0,436,9561,436,101,0
18.0,698,9299,698,152,0
19.0,1126,8869,1126,253,0
20.0,1687,8298,1687,366,0
21.0,2485,7499,2485,548,0
22.0,3507,6467,3507,758,0
23.0,4684,5271,4684,1010,1
24.0,5858,4064,5858,1239,3
25.0,6951,2923,6951,1464,5
26.0,7843,1950,7843,1708,10
27.0,8329,1316,8329,1844,17
28.0,8542,884,8542,1929,25
29.0,8492,586,8492,1977,44
30.0,8207,386,8207,2002,71
31.0,7692,254,7692,2005,101
32.0,6901,172,6901,1973,152
33.0,5913,116,5913,1885,253
34.0,4845,95,4845,1773,366
35.0,3774,70,3774,1595,548
36.0,2846,64,2846,1386,758
37.0,2109,57,2109,1136,1011
38.0,1544,52,1544,907,1242
39.0,1090,48,1090,680,1469
40.0,695,46,695,431,1718
41.0,455,44,455,288,1861
42.0,302,41,302,195,1954
43.0,193,40,193,129,2021
44.0,121,40,121,77,2073
45.0,67,40,67,44,2106
46.0,44,39,44,25,2125
47.0,27,39,27,12,2138
48.0,23,39,23,11,2139
49.0,15,39,15,7,2143
50.0,12,39,12,6,2144
51.0,7,39,7,3,2147
52.0,2,39,2,1,2149
53.0,2,39,2,1,2149
54.0,2,39,2,1,2149
55.0,2,39,2,1,2149
56.0,1,39,1,1,2149
57.0,0,39,0,0,2150
58.0,0,39,0,0,2150
59.0,0,39,0,0,2150
60.0,0,39,0,0,2150
61.0,0,39,0,0,2150
62.0,0,39,0,0,2150
63.0,0,39,0,0,2150
64.0,0,39,0,0,2150
65.0,0,39,0,0,2150
66.0,0,39,0,0,2150
67.0,0,39,0,0,2150
68.0,0,39,0,0,2150
69.0,0,39,0,0,2150
70.0,0,39,0,0,2150
71.0,0,39,0,0,2150
72.0,0,39,0,0,2150
73.0,0,39,0,0,2150
74.0,0,39,0,0,2150
75.0,0,39,0,0,2150
76.0,0,39,0,0,2150
77.0,0,39,0,0,2150
78.0,0,39,0,0,2150
79.0,0,39,0,0,2150
80.0,0,39,0,0,2150
81.0,0,39,0,0,2150
82.0,0,39,0,0,2150
83.0,0,39,0,0,2150
84.0,0,39,0,0,2150
85.0,0,39,0,0,2150
86.0,0,39,0,0,2150
87.0,0,39,0,0,2150
88.0,0,39,0,0,2150
89.0,0,39,0,0,2150
90.0,0,39,0,0,2150
91.0,0,39,0,0,2150
92.0,0,39,0,0,2150
93.0,0,39,0,0,2150
94.0,0,39,0,0,2150
95.0,0,39,0,0,2150
96.0,0,39,0,0,2150
97.0,0,39,0,0,2150
98.0,0,39,0,0,2150
99.0,0,39,0,0,2150
100.0,0,39,0,0,2150
