time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,4999,1,0,0
2,1,4999,1,0,0
3.0,2,4998,2,0,0
4.0,2,4998,2,0,0
5.0,2,4998,2,0,0
6.0,2,4998,2,0,0
7.0,3,4997,3,0,0
8.0,3,4997,3,0,0
9.0,3,4997,3,0,0
10.0,2,4997,2,0,0
11.0,3,4996,3,1,0
12.0,4,4995,4,1,0
13.0,11,4987,11,3,0
14.0,34,4964,34,10,0
15.0,64,4934,64,17,0
16.0,102,4896,102,24,0
17.0,144,4853,144,32,0
18.0,199,4798,199,45,0
19.0,262,4735,262,58,0
20.0,348,4649,348,71,0
21.0,457,4540,457,93,0
22.0,588,4408,588,119,0
23.0,749,4241,749,153,0
24.0,912,4062,912,191,0
25.0,1049,3901,1049,230,1
26.0,1200,3719,1200,265,1
27.0,1355,3527,1355,301,3
28.0,1494,3339,1494,332,10
29.0,1639,3137,1639,370,17
30.0,1761,2935,1761,400,24
31.0,1839,2762,1839,425,32
32.0,1888,2594,1888,444,45
33.0,1909,2427,1909,469,58
34.0,1893,2289,1893,481,71
35.0,1882,2157,1882,493,93
36.0,1848,2018,1848,491,119
37.0,1768,1910,1768,480,153
38.0,1693,1797,1693,466,191
39.0,1572,1721,1572,444,231
40.0,1457,1636,1457,430,266
41.0,1367,1548,1367,408,304
42.0,1253,1488,1253,380,342
43.0,1147,1420,1147,348,387
44.0,1059,1358,1059,323,424
45.0,983,1303,983,306,457
46.0,872,1267,872,282,489
47.0,780,1236,780,255,527
48.0,707,1195,707,240,552
49.0,639,1171,639,214,586
50.0,573,1149,573,194,610
51.0,495,1132,495,174,633
52.0,432,1121,432,154,657
53.0,368,1112,368,138,675
54.0,304,1105,304,119,696
55.0,260,1094,260,104,712
56.0,225,1091,225,94,722
57.0,197,1086,197,82,735
58.0,160,1080,160,71,747
59.0,132,1076,132,56,763
60.0,108,1074,108,48,771
61.0,86,1071,86,37,782
62.0,70,1070,70,27,792
63.0,55,1070,55,19,800
64.0,46,1070,46,15,804
65.0,33,1070,33,12,807
66.0,26,1070,26,8,811
67.0,20,1070,20,6,813
68.0,13,1070,13,4,815
69.0,9,1070,9,3,816
70.0,7,1070,7,3,816
71.0,3,1070,3,2,817
72.0,1,1070,1,1,818
73.0,0,1070,0,0,819
74.0,0,1070,0,0,819
75.0,0,1070,0,0,819
76.0,0,1070,0,0,819
77.0,0,1070,0,0,819
78.0,0,1070,0,0,819
79.0,0,1070,0,0,819
80.0,0,1070,0,0,819
81.0,0,1070,0,0,819
82.0,0,1070,0,0,819
83.0,0,1070,0,0,819
84.0,0,1070,0,0,819
85.0,0,1070,0,0,819
86.0,0,1070,0,0,819
87.0,0,1070,0,0,819
88.0,0,1070,0,0,819
89.0,0,1070,0,0,819
90.0,0,1070,0,0,819
91.0,0,1070,0,0,819
92.0,0,1070,0,0,819
93.0,0,1070,0,0,819
94.0,0,1070,0,0,819
95.0,0,1070,0,0,819
96.0,0,1070,0,0,819
97.0,0,1070,0,0,819
98.0,0,1070,0,0,819
99.0,0,1070,0,0,819
100.0,0,1070,0,0,819
