time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,4999,1,0,0
2,1,4999,1,0,0
3,1,4999,1,0,0
4,1,4999,1,0,0
5,1,4999,1,0,0
6,1,4999,1,0,0
7.0,5,4995,5,0,0
8.0,10,4990,10,2,0
9.0,21,4979,21,3,0
10.0,37,4962,37,8,0
11.0,73,4926,73,22,0
12.0,107,4892,107,27,0
13.0,151,4848,151,39,0
14.0,204,4795,204,44,0
15.0,278,4721,278,56,0
16.0,354,4645,354,70,0
17.0,423,4572,423,88,0
18.0,515,4477,515,99,0
19.0,589,4393,589,125,0
20.0,677,4293,677,142,0
21.0,776,4172,776,173,0
22.0,876,4041,876,206,2
23.0,984,3900,984,238,3
24.0,1069,3762,1069,260,8
25.0,1143,3612,1143,286,22
26.0,1254,3434,1254,329,27
27.0,1341,3280,1341,352,39
28.0,1413,3119,1413,394,44
29.0,1505,2957,1505,417,56
30.0,1563,2802,1563,441,70
31.0,1581,2676,1581,452,88
32.0,1613,2537,1613,474,99
33.0,1625,2391,1625,488,125
34.0,1655,2233,1655,507,142
35.0,1654,2093,1654,508,173
36.0,1621,1961,1621,497,208
37.0,1608,1822,1608,490,241
38.0,1585,1704,1585,490,268
39.0,1529,1593,1529,480,308
40.0,1464,1493,1464,452,356
41.0,1435,1390,1435,436,391
42.0,1368,1304,1368,411,438
43.0,1305,1226,1305,394,473
44.0,1230,1141,1230,374,511
45.0,1184,1050,1184,361,540
46.0,1113,980,1113,343,573
47.0,1027,913,1027,319,613
48.0,940,873,940,289,649
49.0,887,813,887,269,681
50.0,839,757,839,259,705
51.0,759,727,759,235,731
52.0,704,691,704,214,758
53.0,645,660,645,194,788
54.0,586,632,586,177,808
55.0,511,613,511,162,827
56.0,453,594,453,142,849
57.0,401,577,401,128,867
58.0,356,570,356,111,885
59.0,299,563,299,96,901
60.0,251,554,251,81,916
61.0,214,547,214,65,932
62.0,181,544,181,59,938
63.0,156,536,156,48,950
64.0,123,530,123,36,964
65.0,108,528,108,34,966
66.0,85,528,85,28,972
67.0,63,527,63,18,982
68.0,59,522,59,16,985
69.0,51,520,51,12,989
70.0,41,519,41,10,991
71.0,30,519,30,6,995
72.0,26,519,26,5,996
73.0,18,519,18,4,997
74.0,14,519,14,4,997
75.0,12,519,12,4,997
76.0,12,519,12,4,997
77.0,10,519,10,3,998
78.0,4,519,4,1,1000
79.0,2,519,2,1,1000
80.0,1,519,1,1,1000
81.0,1,519,1,1,1000
82.0,0,519,0,0,1001
83.0,0,519,0,0,1001
84.0,0,519,0,0,1001
85.0,0,519,0,0,1001
86.0,0,519,0,0,1001
87.0,0,519,0,0,1001
88.0,0,519,0,0,1001
89.0,0,519,0,0,1001
90.0,0,519,0,0,1001
91.0,0,519,0,0,1001
92.0,0,519,0,0,1001
93.0,0,519,0,0,1001
94.0,0,519,0,0,1001
95.0,0,519,0,0,1001
96.0,0,519,0,0,1001
97.0,0,519,0,0,1001
98.0,0,519,0,0,1001
99.0,0,519,0,0,1001
100.0,0,519,0,0,1001
