time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3.0,2,9998,2,0,0
4.0,3,9997,3,0,0
5.0,7,9993,7,1,0
6.0,16,9984,16,4,0
7.0,27,9973,27,9,0
8.0,31,9969,31,10,0
9.0,39,9961,39,12,0
10.0,48,9951,48,14,0
11.0,56,9943,56,16,0
12.0,69,9930,69,19,0
13.0,84,9914,84,25,0
14.0,104,9893,104,29,0
15.0,107,9887,107,31,0
16.0,106,9882,106,31,0
17.0,109,9873,109,31,0
18.0,121,9858,121,34,0
19.0,117,9855,117,33,1
20.0,116,9845,116,33,4
21.0,109,9841,109,28,9
22.0,101,9838,101,27,10
23.0,97,9830,97,25,12
24.0,86,9822,86,24,14
25.0,83,9819,83,23,16
26.0,77,9817,77,20,19
27.0,64,9815,64,16,25
28.0,53,9810,53,12,29
29.0,55,9803,55,11,31
30.0,51,9800,51,11,31
31.0,54,9793,54,11,31
32.0,55,9786,55,12,34
33.0,50,9783,50,13,34
34.0,41,9782,41,10,37
35.0,41,9780,41,10,37
36.0,42,9777,42,11,37
37.0,47,9772,47,13,37
38.0,45,9768,45,13,38
39.0,38,9768,38,12,39
40.0,39,9764,39,12,39
41.0,31,9763,31,10,41
42.0,30,9761,30,10,41
43.0,27,9761,27,9,42
44.0,27,9760,27,9,42
45.0,26,9759,26,10,42
46.0,20,9759,20,6,46
47.0,16,9759,16,5,47
48.0,13,9759,13,5,47
49.0,14,9758,14,5,47
50.0,10,9757,10,4,48
51.0,8,9756,8,2,50
52.0,6,9755,6,1,51
53.0,6,9755,6,1,51
54.0,5,9755,5,1,51
55.0,6,9754,6,1,51
56.0,6,9754,6,1,51
57.0,8,9752,8,1,51
58.0,8,9752,8,1,51
59.0,6,9752,6,0,52
60.0,6,9751,6,0,52
61.0,5,9751,5,0,52
62.0,4,9751,4,0,52
63.0,4,9751,4,0,52
64.0,4,9751,4,0,52
65.0,3,9751,3,0,52
66.0,3,9751,3,0,52
67.0,1,9751,1,0,52
68.0,1,9751,1,0,52
69.0,1,9751,1,0,52
70.0,0,9751,0,0,52
71.0,0,9751,0,0,52
72.0,0,9751,0,0,52
73.0,0,9751,0,0,52
74.0,0,9751,0,0,52
75.0,0,9751,0,0,52
76.0,0,9751,0,0,52
77.0,0,9751,0,0,52
78.0,0,9751,0,0,52
79.0,0,9751,0,0,52
80.0,0,9751,0,0,52
81.0,0,9751,0,0,52
82.0,0,9751,0,0,52
83.0,0,9751,0,0,52
84.0,0,9751,0,0,52
85.0,0,9751,0,0,52
86.0,0,9751,0,0,52
87.0,0,9751,0,0,52
88.0,0,9751,0,0,52
89.0,0,9751,0,0,52
90.0,0,9751,0,0,52
91.0,0,9751,0,0,52
92.0,0,9751,0,0,52
93.0,0,9751,0,0,52
94.0,0,9751,0,0,52
95.0,0,9751,0,0,52
96.0,0,9751,0,0,52
97.0,0,9751,0,0,52
98.0,0,9751,0,0,52
99.0,0,9751,0,0,52
100.0,0,9751,0,0,52
