time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,1,0
2,1,9999,1,1,0
3.0,2,9998,2,1,0
4.0,2,9998,2,1,0
5.0,3,9997,3,1,0
6.0,3,9997,3,1,0
7.0,3,9997,3,1,0
8.0,4,9996,4,2,0
9.0,6,9994,6,2,0
10.0,11,9989,11,2,0
11.0,13,9987,13,3,0
12.0,16,9984,16,4,0
13.0,22,9977,22,6,0
14.0,25,9973,25,6,1
15.0,28,9969,28,7,1
16.0,34,9963,34,8,1
17.0,46,9951,46,8,1
18.0,65,9932,65,14,1
19.0,87,9908,87,15,1
20.0,113,9877,113,24,1
21.0,162,9827,162,34,1
22.0,215,9771,215,46,2
23.0,288,9693,288,65,2
24.0,384,9594,384,85,2
25.0,480,9494,480,105,3
26.0,617,9351,617,135,4
27.0,773,9181,773,168,6
28.0,1008,8932,1008,228,7
29.0,1276,8640,1276,287,8
30.0,1632,8261,1632,361,9
31.0,2053,7800,2053,461,9
32.0,2494,7310,2494,562,15
33.0,2987,6757,2987,685,16
34.0,3496,6160,3496,797,25
35.0,3986,5581,3986,914,35
36.0,4466,4976,4466,1050,48
37.0,4876,4412,4876,1177,67
38.0,5251,3829,5251,1303,87
39.0,5505,3322,5505,1384,108
40.0,5612,2880,5612,1454,139
41.0,5585,2511,5585,1505,174
42.0,5478,2174,5478,1530,235
43.0,5264,1899,5264,1530,295
44.0,4932,1680,4932,1492,370
45.0,4567,1493,4567,1443,470
46.0,4149,1348,4149,1358,577
47.0,3730,1225,3730,1255,701
48.0,3274,1123,3274,1150,822
49.0,2833,1032,2833,1038,949
50.0,2406,969,2406,897,1098
51.0,2020,926,2020,760,1244
52.0,1654,895,1654,618,1390
53.0,1365,867,1365,524,1492
54.0,1112,837,1112,430,1593
55.0,905,822,905,349,1679
56.0,713,805,713,263,1765
57.0,563,793,563,204,1825
58.0,452,781,452,171,1862
59.0,333,773,333,122,1913
60.0,261,768,261,100,1935
61.0,210,764,210,81,1956
62.0,169,762,169,65,1972
63.0,136,760,136,50,1987
64.0,107,758,107,42,1995
65.0,92,754,92,34,2004
66.0,71,754,71,30,2008
67.0,53,753,53,22,2016
68.0,38,753,38,15,2023
69.0,27,753,27,10,2028
70.0,23,752,23,10,2028
71.0,20,752,20,9,2029
72.0,14,752,14,5,2033
73.0,11,751,11,3,2035
74.0,9,751,9,3,2035
75.0,4,751,4,1,2037
76.0,4,751,4,1,2037
77.0,4,750,4,1,2037
78.0,4,750,4,1,2037
79.0,3,750,3,0,2038
80.0,2,750,2,0,2038
81.0,3,749,3,0,2038
82.0,3,749,3,0,2038
83.0,2,749,2,0,2038
84.0,2,749,2,0,2038
85.0,2,749,2,0,2038
86.0,2,749,2,0,2038
87.0,1,749,1,0,2038
88.0,2,748,2,0,2038
89.0,3,747,3,1,2038
90.0,3,747,3,1,2038
91.0,2,747,2,1,2038
92.0,2,747,2,1,2038
93.0,2,747,2,1,2038
94.0,2,747,2,1,2038
95.0,2,747,2,1,2038
96.0,2,747,2,1,2038
97.0,2,747,2,1,2038
98.0,1,747,1,1,2038
99.0,1,747,1,1,2038
100.0,1,747,1,1,2038
