time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3.0,2,9998,2,0,0
4.0,3,9997,3,0,0
5.0,6,9994,6,2,0
6.0,6,9994,6,2,0
7.0,10,9990,10,3,0
8.0,10,9990,10,3,0
9.0,14,9986,14,4,0
10.0,19,9980,19,6,0
11.0,24,9975,24,7,0
12.0,32,9967,32,8,0
13.0,36,9962,36,9,0
14.0,41,9956,41,11,0
15.0,50,9946,50,13,0
16.0,65,9931,65,19,0
17.0,80,9913,80,21,0
18.0,100,9893,100,25,0
19.0,126,9862,126,30,2
20.0,156,9828,156,37,2
21.0,193,9786,193,45,3
22.0,253,9719,253,66,3
23.0,345,9622,345,87,4
24.0,459,9502,459,107,6
25.0,599,9353,599,138,7
26.0,783,9159,783,183,8
27.0,991,8934,991,241,9
28.0,1243,8664,1243,294,11
29.0,1526,8355,1526,368,13
30.0,1872,7976,1872,444,19
31.0,2245,7568,2245,528,21
32.0,2670,7093,2670,632,25
33.0,3115,6566,3115,729,32
34.0,3571,6005,3571,842,39
35.0,4010,5440,4010,974,48
36.0,4407,4874,4407,1065,69
37.0,4852,4241,4852,1193,91
38.0,5159,3697,5159,1284,113
39.0,5373,3218,5373,1359,145
40.0,5458,2790,5458,1400,191
41.0,5439,2428,5439,1405,250
42.0,5327,2118,5327,1413,305
43.0,5092,1854,5092,1399,381
44.0,4779,1644,4779,1370,463
45.0,4467,1446,4467,1330,549
46.0,4062,1289,4062,1256,657
47.0,3593,1171,3593,1163,761
48.0,3133,1080,3133,1062,881
49.0,2696,1004,2696,936,1022
50.0,2308,939,2308,843,1134
51.0,1903,896,1903,704,1284
52.0,1581,858,1581,600,1397
53.0,1314,816,1314,503,1504
54.0,1096,790,1096,420,1591
55.0,896,774,896,358,1655
56.0,730,754,730,299,1718
57.0,575,740,575,239,1780
58.0,458,732,458,188,1833
59.0,358,725,358,142,1879
60.0,284,719,284,110,1913
61.0,244,716,244,99,1924
62.0,201,711,201,81,1943
63.0,154,711,154,66,1958
64.0,119,705,119,49,1977
65.0,94,705,94,38,1988
66.0,71,703,71,30,1997
67.0,50,702,50,20,2007
68.0,41,701,41,16,2011
69.0,34,699,34,14,2013
70.0,28,697,28,11,2017
71.0,23,697,23,9,2019
72.0,17,697,17,7,2021
73.0,17,697,17,7,2021
74.0,11,697,11,5,2023
75.0,11,697,11,5,2023
76.0,9,697,9,4,2024
77.0,8,697,8,4,2024
78.0,5,697,5,2,2026
79.0,3,697,3,2,2026
80.0,1,697,1,1,2027
81.0,1,697,1,1,2027
82.0,1,697,1,1,2027
83.0,1,697,1,1,2027
84.0,0,697,0,0,2028
85.0,0,697,0,0,2028
86.0,0,697,0,0,2028
87.0,0,697,0,0,2028
88.0,0,697,0,0,2028
89.0,0,697,0,0,2028
90.0,0,697,0,0,2028
91.0,0,697,0,0,2028
92.0,0,697,0,0,2028
93.0,0,697,0,0,2028
94.0,0,697,0,0,2028
95.0,0,697,0,0,2028
96.0,0,697,0,0,2028
97.0,0,697,0,0,2028
98.0,0,697,0,0,2028
99.0,0,697,0,0,2028
100.0,0,697,0,0,2028
