time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,3,9997,3,0,0
3.0,4,9996,4,0,0
4.0,8,9992,8,2,0
5.0,14,9986,14,4,0
6.0,22,9978,22,6,0
7.0,43,9957,43,10,0
8.0,70,9930,70,14,0
9.0,108,9892,108,20,0
10.0,163,9836,163,35,0
11.0,240,9759,240,47,0
12.0,378,9619,378,78,0
13.0,537,9459,537,102,0
14.0,786,9208,786,146,0
15.0,1201,8789,1201,251,0
16.0,1753,8231,1753,374,0
17.0,2421,7546,2421,518,0
18.0,3315,6627,3315,707,2
19.0,4302,5606,4302,926,4
20.0,5329,4536,5329,1143,6
21.0,6402,3394,6402,1388,10
22.0,7220,2463,7220,1600,14
23.0,7831,1710,7831,1773,20
24.0,8154,1165,8154,1868,35
25.0,8198,795,8198,1925,47
26.0,8016,511,8016,1953,78
27.0,7616,346,7616,1962,102
28.0,6963,227,6963,1946,146
29.0,6134,151,6134,1853,251
30.0,5199,112,5199,1735,374
31.0,4194,80,4194,1596,518
32.0,3307,61,3307,1410,709
33.0,2517,56,2517,1189,930
34.0,1869,50,1869,971,1149
35.0,1322,47,1322,724,1398
36.0,884,44,884,509,1614
37.0,576,41,576,330,1793
38.0,376,40,376,220,1903
39.0,245,38,245,151,1972
40.0,152,38,152,92,2031
41.0,92,38,92,59,2064
42.0,50,38,50,31,2092
43.0,34,37,34,19,2104
44.0,24,37,24,14,2109
45.0,18,37,18,9,2114
46.0,11,37,11,4,2119
47.0,8,37,8,4,2119
48.0,6,37,6,3,2120
49.0,2,37,2,1,2122
50.0,1,37,1,0,2123
51.0,1,37,1,0,2123
52.0,1,37,1,0,2123
53.0,0,37,0,0,2123
54.0,0,37,0,0,2123
55.0,0,37,0,0,2123
56.0,0,37,0,0,2123
57.0,0,37,0,0,2123
58.0,0,37,0,0,2123
59.0,0,37,0,0,2123
60.0,0,37,0,0,2123
61.0,0,37,0,0,2123
62.0,0,37,0,0,2123
63.0,0,37,0,0,2123
64.0,0,37,0,0,2123
65.0,0,37,0,0,2123
66.0,0,37,0,0,2123
67.0,0,37,0,0,2123
68.0,0,37,0,0,2123
69.0,0,37,0,0,2123
70.0,0,37,0,0,2123
71.0,0,37,0,0,2123
72.0,0,37,0,0,2123
73.0,0,37,0,0,2123
74.0,0,37,0,0,2123
75.0,0,37,0,0,2123
76.0,0,37,0,0,2123
77.0,0,37,0,0,2123
78.0,0,37,0,0,2123
79.0,0,37,0,0,2123
80.0,0,37,0,0,2123
81.0,0,37,0,0,2123
82.0,0,37,0,0,2123
83.0,0,37,0,0,2123
84.0,0,37,0,0,2123
85.0,0,37,0,0,2123
86.0,0,37,0,0,2123
87.0,0,37,0,0,2123
88.0,0,37,0,0,2123
89.0,0,37,0,0,2123
90.0,0,37,0,0,2123
91.0,0,37,0,0,2123
92.0,0,37,0,0,2123
93.0,0,37,0,0,2123
94.0,0,37,0,0,2123
95.0,0,37,0,0,2123
96.0,0,37,0,0,2123
97.0,0,37,0,0,2123
98.0,0,37,0,0,2123
99.0,0,37,0,0,2123
100.0,0,37,0,0,2123
